entrez	gene	logFC	AveExpr	t	P.Value	adj.P.Val	B
4060	LUM	0.129744682539681	4.8728358503401354	1.0354355832026534	0.32642843284419076	0.6368215381084682	-6.459583153187968
225689	MAPK15	0.16363585317460178	5.870699931972789	1.035427334837856	0.3264320871997832	0.6368215381084682	-6.459591560417224
55069	TMEM248	0.10686037698412817	7.998415612244897	1.0353513952915436	0.3264657329131516	0.6368248295848424	-6.459668960072633
85363	TRIM5	-0.15992670634920636	4.576073469387755	-1.0353465980360912	0.3264678584694606	0.6368248295848424	-6.459673849414966
10631	POSTN	-0.08359000000000116	6.041240476190476	-1.0351589017748277	0.32655103070388175	0.6369044298467293	-6.459865134542074
5317	PKP1	-0.08978456349206407	4.2491654081632655	-1.0350027108601714	0.3266202544799526	0.6369620352490668	-6.4600242909535135
8936	WASF1	-0.07653166666666748	11.379008095238095	-1.0349392278752143	0.32664839330065126	0.6369841398414334	-6.460088973804745
100042194	Gm13446	0.11522813492063486	5.090261394557824	1.034353802816366	0.3269079693916412	0.6372905369332323	-6.460685315409051
8538	BARX2	-0.10977126984127054	5.781855544217687	-1.0339903984610777	0.32706918058907514	0.6374020086976863	-6.461055361572918
1907	EDN2	0.10585988095238132	4.347318027210884	1.0339780267672094	0.3270746699028969	0.6374020086976863	-6.461067957563612
55858	TMEM165	0.06919476190475982	10.965968435374151	1.0339067401825368	0.32710630108060407	0.6374202905979588	-6.461140534232702
55742	PARVA	0.20003015873015706	6.576293265306123	1.03370042030881	0.32719786208112334	0.63744091153212	-6.461350565531238
22800	RRAS2	0.08116781746031694	8.483795102040816	1.0336782512828726	0.3272077014452032	0.63744091153212	-6.461373131369763
4691	NCL	0.07024789682539309	12.626618163265306	1.0334494614079413	0.32730925922060716	0.6375133422663835	-6.461605994012627
4832	NME3	-0.07459837301587463	9.145925850340136	-1.0333286134451056	0.32736291217793545	0.6375229803591289	-6.461728976719352
51575	ESF1	0.08054091269841111	9.598097585034013	1.0330769805969837	0.32747465115708263	0.6376435143476489	-6.46198501795392
545548	Lce3a	-0.1473993650793655	5.686434965986394	-1.0330618792701252	0.3274813579041394	0.6376435143476489	-6.462000382268251
585	BBS4	-0.0839442460317471	9.04625074829932	-1.0329872150645358	0.32751451903063866	0.6376677817427135	-6.462076344120391
