DTRI_ID	TF_Symbol_Human	Target_Symbol_Human	TF_Entrez_ID_Human	Target_Entrez_ID_Human	Databases
etri_21047	TP53	ID1	7157	3397	TRRUST
etri_11435	TP53	ID2	7157	3398	TRRUST
etri_11514	TP53	Ifi202b	7157	26388	TRRUST
etri_11436	TP53	IGF1R	7157	3480	TRRUST
etri_21053	TP53	ING1	7157	3621	TRRUST
etri_11437	TP53	INS	7157	3630	TRRUST
etri_11438	TP53	INSR	7157	3643	TRRUST
etri_20999	TP53	IPO7	7157	10527	TRRUST
etri_11439	TP53	KLF2	7157	10365	TRRUST
etri_11440	TP53	KLF4	7157	9314	TRRUST
etri_11441	TP53	KRT19	7157	3880	TRRUST
etri_11443	TP53	LTF	7157	4057	TRRUST
etri_11454	TP53	MAP4	7157	4134	TRRUST
etri_11515	TP53	MAPK1	7157	5594	TRRUST
etri_21060	TP53	MCL1	7157	4170	TRRUST
etri_11447	TP53	MCM7	7157	4176	TRRUST
etri_11536	TP53	MCTS1	7157	28985	TRRUST
etri_21061	TP53	MDM4	7157	4194	TRRUST
etri_11450	TP53	MET	7157	4233	TRRUST
etri_11451	TP53	MGMT	7157	4255	TRRUST
etri_11539	TP53	Mir34a	7157	723848	TRRUST
etri_21062	TP53	MKI67	7157	4288	TRRUST
etri_21063	TP53	MMP1	7157	4312	TRRUST
etri_11453	TP53	Mt1	7157	17748	TRRUST
etri_11455	TP53	MXI1	7157	4601	TRRUST
etri_11456	TP53	MYC	7157	4609	TRRUST
etri_11457	TP53	MYOD1	7157	4654	TRRUST
etri_11458	TP53	MYOG	7157	4656	TRRUST
etri_11459	TP53	NDRG1	7157	10397	TRRUST
etri_11460	TP53	NEUROD2	7157	4761	TRRUST
etri_11461	TP53	NFKB1	7157	4790	TRRUST
etri_11462	TP53	NKX2-5	7157	1482	TRRUST
etri_11463	TP53	NKX3-1	7157	4824	TRRUST
etri_21088	TP53	NLRC4	7157	58484	TRRUST
etri_11512	TP53	NR0B2	7157	8431	TRRUST
etri_11428	TP53	NR3C1	7157	2908	TRRUST
etri_11526	TP53	NUPR1	7157	26471	TRRUST
etri_11466	TP53	OR10A4	7157	283297	TRRUST
etri_11467	TP53	PAPPA	7157	5069	TRRUST
etri_11468	TP53	PAX2	7157	5076	TRRUST
etri_21071	TP53	PAX5	7157	5079	TRRUST
etri_11469	TP53	PCBP2	7157	5094	TRRUST
etri_11472	TP53	PER2	7157	8864	TRRUST
etri_11533	TP53	PERP	7157	64065	TRRUST
etri_11510	TP53	PIAS3	7157	10401	TRRUST
etri_11509	TP53	PLA2G16	7157	11145	TRRUST
etri_21076	TP53	PLAGL1	7157	5325	TRRUST
etri_11405	TP53	PLK3	7157	1263	TRRUST
etri_21078	TP53	PMAIP1	7157	5366	TRRUST
etri_11477	TP53	PMP2	7157	5375	TRRUST
etri_21079	TP53	POLD1	7157	5424	TRRUST
etri_11517	TP53	POLK	7157	51426	TRRUST
etri_21001	TP53	PPARGC1A	7157	10891	TRRUST
etri_21138	TP53	PRC1	7157	9055	TRRUST
etri_20995	TP53	PRG3	7157	10394	TRRUST
etri_11478	TP53	PRNP	7157	5621	TRRUST
etri_11479	TP53	PROX1	7157	5629	TRRUST
etri_11480	TP53	PSEN1	7157	5663	TRRUST
etri_11481	TP53	PSME3	7157	10197	TRRUST
etri_11482	TP53	PTEN	7157	5728	TRRUST
etri_11483	TP53	PTGDS	7157	5730	TRRUST
etri_11484	TP53	PTGS2	7157	5743	TRRUST
etri_11419	TP53	PTK2	7157	5747	TRRUST
etri_21087	TP53	PTPN13	7157	5783	TRRUST
etri_11417	TP53	Ptprv	7157	13924	TRRUST
etri_21140	TP53	PTTG1	7157	9232	TRRUST
etri_21090	TP53	RAD51B	7157	5890	TRRUST
etri_11542	TP53	RAP2B	7157	5912	TRRUST
etri_11534	TP53	RCHY1	7157	25898	TRRUST
etri_21142	TP53	RECQL4	7157	9401	TRRUST
etri_11408	TP53	REEP5	7157	7905	TRRUST
etri_11486	TP53	RELA	7157	5970	TRRUST
etri_11487	TP53	RPS6KA1	7157	6195	TRRUST
etri_11393	TP53	RUNX1	7157	861	TRRUST
etri_11523	TP53	SALL2	7157	6297	TRRUST
etri_11475	TP53	SERPINE1	7157	5054	TRRUST
etri_11418	TP53	SESN1	7157	27244	TRRUST
etri_21101	TP53	SIAH1	7157	6477	TRRUST
etri_11489	TP53	Siah1b	7157	20438	TRRUST
etri_11490	TP53	SIN3A	7157	25942	TRRUST
etri_11380	TP53	SLC19A2	7157	10560	TRRUST
etri_21102	TP53	SLC2A1	7157	6513	TRRUST
etri_11491	TP53	SLC2A4	7157	6517	TRRUST
etri_11496	TP53	SLC6A6	7157	6533	TRRUST
etri_11446	TP53	SMAD3	7157	4088	TRRUST
etri_11544	TP53	SMURF1	7157	57154	TRRUST
etri_11494	TP53	SRC	7157	6714	TRRUST
etri_21105	TP53	SSTR2	7157	6752	TRRUST
etri_21106	TP53	STAT1	7157	6772	TRRUST
etri_21107	TP53	STAT3	7157	6774	TRRUST
etri_11535	TP53	STEAP3	7157	55240	TRRUST
etri_11498	TP53	TCF7L2	7157	6934	TRRUST
etri_11500	TP53	TFF2	7157	7032	TRRUST
etri_11501	TP53	THBS1	7157	7057	TRRUST
etri_11532	TP53	TP53INP1	7157	94241	TRRUST
etri_11504	TP53	TP73	7157	7161	TRRUST
etri_11505	TP53	TPT1	7157	7178	TRRUST
etri_20994	TP53	TRIM22	7157	10346	TRRUST
etri_11506	TP53	TYMS	7157	7298	TRRUST
etri_11465	TP53	UHRF1	7157	29128	TRRUST
etri_11508	TP53	UHRF1BP1	7157	54887	TRRUST
etri_11507	TP53	UPP1	7157	7378	TRRUST
etri_21116	TP53	WRN	7157	7486	TRRUST
etri_21117	TP53	XPC	7157	7508	TRRUST
etri_21118	TP53	XPO1	7157	7514	TRRUST
etri_11518	TP53	ZNF385A	7157	25946	TRRUST
etri_13089	TP53BP1	ATM	7158	472	TRRUST
etri_13090	TP53BP1	BRCA1	7158	672	TRRUST
etri_13091	TP53BP1	CHEK2	7158	11200	TRRUST
etri_22287	TP63	BAX	8626	581	TRRUST
etri_22293	TP63	BRCA1	8626	672	TRRUST
etri_22251	TP63	DDB2	8626	1643	TRRUST
etri_22279	TP63	DEC1	8626	50514	TRRUST
etri_11547	TP63	EVPL	8626	2125	TRRUST
etri_22256	TP63	FDXR	8626	2232	TRRUST
etri_22267	TP63	ID2	8626	3398	TRRUST
etri_11550	TP63	KRT14	8626	3861	TRRUST
etri_11555	TP63	NECTIN1	8626	5818	TRRUST
etri_11548	TP63	PTK2	8626	5747	TRRUST
etri_11551	TP63	SATB1	8626	6304	TRRUST
etri_11552	TP63	SMARCA4	8626	6597	TRRUST
etri_11556	TP63	SMARCD3	8626	6604	TRRUST
etri_22295	TP63	TCF4	8626	6925	TRRUST
etri_11553	TP63	VEGFA	8626	7422	TRRUST
etri_22301	TP63	XPC	8626	7508	TRRUST
etri_22303	TP63	ZNF750	8626	79755	TRRUST
etri_21154	TP73	AQP3	7161	360	TRRUST
etri_11557	TP73	BAX	7161	581	TRRUST
etri_11564	TP73	BBC3	7161	27113	TRRUST
etri_21153	TP73	BIRC5	7161	332	TRRUST
etri_21161	TP73	CABLES1	7161	91768	TRRUST
etri_11572	TP73	CASP8AP2	7161	9994	TRRUST
etri_11558	TP73	CDKN1A	7161	1026	TRRUST
etri_11559	TP73	CDKN1C	7161	1028	TRRUST
etri_11560	TP73	E2F1	7161	1869	TRRUST
etri_21152	TP73	FDXR	7161	2232	TRRUST
etri_11573	TP73	FOXO3	7161	2309	TRRUST
etri_11569	TP73	GLS2	7161	27165	TRRUST
etri_11562	TP73	HEY2	7161	23493	TRRUST
etri_11563	TP73	ITCH	7161	83737	TRRUST
etri_11565	TP73	MDM2	7161	4193	TRRUST
etri_11566	TP73	NGFR	7161	4804	TRRUST
etri_11561	TP73	NR3C1	7161	2908	TRRUST
etri_11567	TP73	PDGFRB	7161	5159	TRRUST
etri_11575	TP73	Pmaip1	7161	58801	TRRUST
etri_21155	TP73	PMAIP1	7161	5366	TRRUST
etri_11574	TP73	PSRC1	7161	84722	TRRUST
etri_11568	TP73	PTEN	7161	5728	TRRUST
etri_11570	TP73	TP53	7161	7157	TRRUST
etri_11571	TP73	TPT1	7161	7178	TRRUST
etri_21159	TP73	VDR	7161	7421	TRRUST
etri_21171	TRAF6	CD40	7189	958	TRRUST
etri_21168	TRAF6	TICAM1	7189	148022	TRRUST
etri_21170	TRAF6	VEGFA	7189	7422	TRRUST
etri_17707	TRERF1	CCR7	55809	1236	TRRUST
etri_17710	TRERF1	CD40	55809	958	TRRUST
etri_17708	TRERF1	CD80	55809	941	TRRUST
etri_17709	TRERF1	CD86	55809	942	TRRUST
etri_17705	TRERF1	LILRB1	55809	10859	TRRUST
etri_17703	TRERF1	LILRB2	55809	10288	TRRUST
etri_17706	TRERF1	LILRB4	55809	11006	TRRUST
etri_18024	TRIB3	ATF4	57761	468	TRRUST
etri_18023	TRIB3	SMAD3	57761	4088	TRRUST
etri_18985	TRIM13	APOA1	10206	335	TRRUST
etri_18986	TRIM13	PPIG	10206	9360	TRRUST
etri_00629	TRIM16	DES	10626	1674	TRRUST
etri_00630	TRIM16	E2F1	10626	1869	TRRUST
etri_00631	TRIM16	VIM	10626	7431	TRRUST
etri_00153	TRIM22	NFKB1	10346	4790	TRRUST
etri_00154	TRIM22	RELA	10346	5970	TRRUST
etri_11310	TRIM24	STAT1	8805	6772	TRRUST
etri_21875	TRIM25	DDX58	7706	23586	TRRUST
etri_00097	TRIM28	E2F3	10155	1871	TRRUST
etri_00098	TRIM28	E2F4	10155	1874	TRRUST
etri_00102	TRIM28	ID1	10155	3397	TRRUST
etri_11311	TRIM28	MYC	10155	4609	TRRUST
etri_11312	TRIM28	SOX9	10155	6662	TRRUST
etri_11313	TRIM28	ZFX	10155	7543	TRRUST
etri_00096	TRIM28	ZNF274	10155	10782	TRRUST
etri_20738	TRIM32	CCL20	22954	6364	TRRUST
etri_21199	TRIP6	CDK6	7205	1021	TRRUST
etri_22095	TRPS1	BGLAP	7227	632	TRRUST
etri_22098	TRPS1	Dspp	7227	666279	TRRUST
etri_21202	TRPS1	KLK3	7227	354	TRRUST
etri_21203	TRPS1	RUNX2	7227	860	TRRUST
etri_22097	TRPS1	STAT3	7227	6774	TRRUST
etri_22081	TRRAP	CCND2	8295	894	TRRUST
etri_00047	TRRAP	MITF	8295	4286	TRRUST
etri_22392	TSC22D1	CNP	8848	1267	TRRUST
etri_06226	TSC22D3	CCND1	1831	595	TRRUST
etri_06222	TSC22D3	CDKN1A	1831	1026	TRRUST
etri_06223	TSC22D3	FOXO1	1831	2308	TRRUST
etri_06224	TSC22D3	FOXO3	1831	2309	TRRUST
etri_06225	TSC22D3	FOXO4	1831	4303	TRRUST
etri_21215	TSG101	CEP55	7251	55165	TRRUST
etri_21214	TSG101	EGFR	7251	1956	TRRUST
etri_11577	TSG101	MDM2	7251	4193	TRRUST
etri_21216	TSG101	REG4	7251	83998	TRRUST
etri_12559	TSHZ3	MYOG	57616	4656	TRRUST
etri_11578	Ttf1	SFTPC	22130	6440	TRRUST
etri_21414	TTF2	TG	8458	7038	TRRUST
etri_21415	TTF2	TPO	8458	7173	TRRUST
etri_22122	TTF2	TSG101	8458	7251	TRRUST
etri_11606	TWIST1	ABCG2	7291	9429	TRRUST
etri_21226	TWIST1	AKR1C2	7291	1646	TRRUST
etri_11581	TWIST1	ALX3	7291	257	TRRUST
etri_21243	TWIST1	ATM	7291	472	TRRUST
etri_21251	TWIST1	BCL2	7291	596	TRRUST
etri_21254	TWIST1	BMI1	7291	648	TRRUST
etri_11609	TWIST1	Brd4	7291	57261	TRRUST
etri_21261	TWIST1	CD44	7291	960	TRRUST
etri_21219	TWIST1	CDH2	7291	1000	TRRUST
etri_11585	TWIST1	CKM	7291	1158	TRRUST
etri_11586	TWIST1	COL2A1	7291	1280	TRRUST
etri_21225	TWIST1	CTPS1	7291	1503	TRRUST
etri_11587	TWIST1	DKK1	7291	22943	TRRUST
etri_21232	TWIST1	DNM3	7291	26052	TRRUST
etri_21227	TWIST1	ERBB3	7291	2065	TRRUST
etri_11588	TWIST1	ESR1	7291	2099	TRRUST
etri_21229	TWIST1	F2R	7291	2149	TRRUST
etri_11589	TWIST1	FGF10	7291	2255	TRRUST
etri_11590	TWIST1	FGF2	7291	2247	TRRUST
etri_11591	TWIST1	FGFR2	7291	2263	TRRUST
etri_21230	TWIST1	FN1	7291	2335	TRRUST
etri_21231	TWIST1	FOS	7291	2353	TRRUST
etri_21260	TWIST1	GDF15	7291	9518	TRRUST
etri_11592	TWIST1	HOXA9	7291	3205	TRRUST
etri_21234	TWIST1	ICAM1	7291	3383	TRRUST
etri_11593	TWIST1	IL12RB2	7291	3595	TRRUST
etri_11594	TWIST1	IL6R	7291	3570	TRRUST
etri_21237	TWIST1	ILK	7291	3611	TRRUST
etri_21238	TWIST1	ITGB1	7291	3688	TRRUST
etri_21222	TWIST1	KLF17	7291	128209	TRRUST
etri_21247	TWIST1	MAPK1	7291	5594	TRRUST
etri_21248	TWIST1	MAPK3	7291	5595	TRRUST
etri_11596	TWIST1	MME	7291	4311	TRRUST
etri_21240	TWIST1	MMP1	7291	4312	TRRUST
etri_21241	TWIST1	MMP2	7291	4313	TRRUST
etri_21242	TWIST1	MYB	7291	4602	TRRUST
etri_21244	TWIST1	NF1	7291	4763	TRRUST
etri_21255	TWIST1	NR2F1	7291	7025	TRRUST
etri_11597	TWIST1	PDGFRA	7291	5156	TRRUST
etri_21246	TWIST1	PFDN4	7291	5203	TRRUST
etri_11607	TWIST1	POSTN	7291	10631	TRRUST
etri_21249	TWIST1	RAP1A	7291	5906	TRRUST
etri_21250	TWIST1	RBL2	7291	5934	TRRUST
etri_21259	TWIST1	RUNX2	7291	860	TRRUST
etri_11582	TWIST1	RUNX3	7291	864	TRRUST
etri_11598	TWIST1	SHH	7291	6469	TRRUST
etri_11599	TWIST1	SOX10	7291	6663	TRRUST
etri_11600	TWIST1	SOX9	7291	6662	TRRUST
etri_21258	TWIST1	SRPX	7291	8406	TRRUST
etri_11608	TWIST1	TBX20	7291	57057	TRRUST
etri_11610	TWIST1	TBX21	7291	30009	TRRUST
etri_11602	TWIST1	TEK	7291	7010	TRRUST
etri_11604	TWIST1	TP53	7291	7157	TRRUST
etri_11601	TWIST1	ZEB1	7291	6935	TRRUST
etri_11605	TWIST1	ZYX	7291	7791	TRRUST
etri_01929	TWIST2	ADD1	117581	118	TRRUST
etri_01001	TWIST2	AKR1C2	117581	1646	TRRUST
etri_01012	TWIST2	ATM	117581	472	TRRUST
etri_01022	TWIST2	CD44	117581	960	TRRUST
etri_01023	TWIST2	CDH1	117581	999	TRRUST
etri_00998	TWIST2	CDH2	117581	1000	TRRUST
etri_01930	TWIST2	CDKN1A	117581	1026	TRRUST
etri_01931	TWIST2	CKM	117581	1158	TRRUST
etri_01000	TWIST2	CTPS1	117581	1503	TRRUST
etri_01004	TWIST2	DKK1	117581	22943	TRRUST
etri_01002	TWIST2	ERBB3	117581	2065	TRRUST
etri_01003	TWIST2	F2R	117581	2149	TRRUST
etri_01005	TWIST2	FN1	117581	2335	TRRUST
etri_01006	TWIST2	FOS	117581	2353	TRRUST
etri_01021	TWIST2	GDF15	117581	9518	TRRUST
etri_01007	TWIST2	ICAM1	117581	3383	TRRUST
etri_01008	TWIST2	ILK	117581	3611	TRRUST
etri_01009	TWIST2	ITGB1	117581	3688	TRRUST
etri_01010	TWIST2	MMP2	117581	4313	TRRUST
etri_01932	TWIST2	MSX1	117581	4487	TRRUST
etri_01011	TWIST2	MYB	117581	4602	TRRUST
etri_01013	TWIST2	NF1	117581	4763	TRRUST
etri_01017	TWIST2	NR2F1	117581	7025	TRRUST
etri_01014	TWIST2	PFDN4	117581	5203	TRRUST
etri_00999	TWIST2	POSTN	117581	10631	TRRUST
etri_01015	TWIST2	RAP1A	117581	5906	TRRUST
etri_01016	TWIST2	RBL2	117581	5934	TRRUST
etri_01020	TWIST2	RUNX2	117581	860	TRRUST
etri_01933	TWIST2	SREBF1	117581	6720	TRRUST
etri_01019	TWIST2	SRPX	117581	8406	TRRUST
etri_17250	UBE2K	NFE2L2	3093	4780	TRRUST
etri_21273	UBP1	CYP11A1	7342	1583	TRRUST
etri_21274	UBTF	TAF1B	7343	9014	TRRUST
etri_13369	UHRF1	ABCB1	29128	5243	TRRUST
etri_13370	UHRF1	PPARG	29128	5468	TRRUST
etri_13372	UHRF1	TOP2A	29128	7153	TRRUST
etri_13373	UHRF1	VEGFA	29128	7422	TRRUST
etri_18556	UPF1	NCBP1	5976	4686	TRRUST
etri_18557	UPF1	SLBP	5976	7884	TRRUST
etri_12676	UPF2	UPF1	26019	5976	TRRUST
etri_22361	URI1	AR	8725	367	TRRUST
etri_21297	USF1	ABCA1	7391	19	TRRUST
etri_21330	USF1	ACP5	7391	54	TRRUST
etri_21296	USF1	AGT	7391	183	TRRUST
etri_11633	USF1	ALX3	7391	257	TRRUST
etri_21313	USF1	APC	7391	324	TRRUST
etri_21314	USF1	APEX1	7391	328	TRRUST
etri_21315	USF1	APOA2	7391	336	TRRUST
etri_21321	USF1	ASCL2	7391	430	TRRUST
etri_21322	USF1	ASPH	7391	444	TRRUST
etri_11635	USF1	BDNF	7391	627	TRRUST
etri_21345	USF1	BRCA2	7391	675	TRRUST
etri_21357	USF1	CCNB1	7391	891	TRRUST
etri_21358	USF1	CD2	7391	914	TRRUST
etri_21360	USF1	CD40LG	7391	959	TRRUST
etri_21289	USF1	CEACAM5	7391	1048	TRRUST
etri_11655	USF1	Ces2c	7391	234671	TRRUST
etri_11638	USF1	COL1A1	7391	1277	TRRUST
etri_21291	USF1	CTSD	7391	1509	TRRUST
etri_21294	USF1	CYP19A1	7391	1588	TRRUST
etri_11639	USF1	CYP1A1	7391	1543	TRRUST
etri_21298	USF1	EXT1	7391	2131	TRRUST
etri_21299	USF1	FBP1	7391	2203	TRRUST
etri_21300	USF1	FCER1A	7391	2205	TRRUST
etri_21302	USF1	FMO3	7391	2328	TRRUST
etri_11641	USF1	FMR1	7391	2332	TRRUST
etri_21310	USF1	FOXA2	7391	3170	TRRUST
etri_11642	USF1	FSHR	7391	2492	TRRUST
etri_11643	USF1	GATA5	7391	140628	TRRUST
etri_21306	USF1	GCK	7391	2645	TRRUST
etri_21312	USF1	HOXB7	7391	3217	TRRUST
etri_21316	USF1	ID4	7391	3400	TRRUST
etri_21319	USF1	ISG20	7391	3669	TRRUST
etri_21320	USF1	LIPC	7391	3990	TRRUST
etri_11645	USF1	LIPE	7391	3991	TRRUST
etri_11646	USF1	Mt1	7391	17748	TRRUST
etri_21361	USF1	MVP	7391	9961	TRRUST
etri_21323	USF1	MYH9	7391	4627	TRRUST
etri_21324	USF1	NFKB1	7391	4790	TRRUST
etri_21353	USF1	NPHS2	7391	7827	TRRUST
etri_11647	USF1	PDX1	7391	3651	TRRUST
etri_11657	USF1	PF4	7391	5196	TRRUST
etri_11648	USF1	PIGR	7391	5284	TRRUST
etri_21331	USF1	POU2F1	7391	5451	TRRUST
etri_11656	USF1	PRND	7391	23627	TRRUST
etri_21335	USF1	PTGS2	7391	5743	TRRUST
etri_21336	USF1	PTPN6	7391	5777	TRRUST
etri_21337	USF1	RELA	7391	5970	TRRUST
etri_11649	USF1	REN	7391	5972	TRRUST
etri_21339	USF1	SCN9A	7391	6335	TRRUST
etri_21334	USF1	SCYL1	7391	57410	TRRUST
etri_21328	USF1	SERPINE1	7391	5054	TRRUST
etri_21342	USF1	SLC16A1	7391	6566	TRRUST
etri_21343	USF1	SLC19A1	7391	6573	TRRUST
etri_21341	USF1	SLC1A3	7391	6507	TRRUST
etri_11650	USF1	SPP1	7391	6696	TRRUST
etri_21307	USF1	TBX21	7391	30009	TRRUST
etri_21303	USF1	TDRD7	7391	23424	TRRUST
etri_21347	USF1	TERT	7391	7015	TRRUST
etri_21350	USF1	TRAF2	7391	7186	TRRUST
etri_21351	USF1	TYMS	7391	7298	TRRUST
etri_21370	USF2	ABCA1	7392	19	TRRUST
etri_21392	USF2	ACP5	7392	54	TRRUST
etri_11659	USF2	ALX3	7392	257	TRRUST
etri_21379	USF2	APC	7392	324	TRRUST
etri_21380	USF2	APOA2	7392	336	TRRUST
etri_11674	USF2	APOA5	7392	116519	TRRUST
etri_21386	USF2	ASCL2	7392	430	TRRUST
etri_21387	USF2	ASPH	7392	444	TRRUST
etri_21389	USF2	ATP5F1A	7392	498	TRRUST
etri_11662	USF2	BDNF	7392	627	TRRUST
etri_21400	USF2	BRCA1	7392	672	TRRUST
etri_21401	USF2	BRCA2	7392	675	TRRUST
etri_21412	USF2	CD2	7392	914	TRRUST
etri_21413	USF2	CD40LG	7392	959	TRRUST
etri_21363	USF2	CEACAM5	7392	1048	TRRUST
etri_21364	USF2	CFTR	7392	1080	TRRUST
etri_11663	USF2	COL1A1	7392	1277	TRRUST
etri_21366	USF2	CTSD	7392	1509	TRRUST
etri_21382	USF2	CXCR2	7392	3579	TRRUST
etri_21368	USF2	CYP19A1	7392	1588	TRRUST
etri_21371	USF2	EPAS1	7392	2034	TRRUST
etri_11664	USF2	FASN	7392	2194	TRRUST
etri_21372	USF2	FBP1	7392	2203	TRRUST
etri_21373	USF2	FCER1A	7392	2205	TRRUST
etri_11665	USF2	FMR1	7392	2332	TRRUST
etri_11666	USF2	FSHR	7392	2492	TRRUST
etri_21377	USF2	HIF1A	7392	3091	TRRUST
etri_21381	USF2	IGF2R	7392	3482	TRRUST
etri_21385	USF2	LIPC	7392	3990	TRRUST
etri_11668	USF2	LIPE	7392	3991	TRRUST
etri_11669	USF2	Mt1	7392	17748	TRRUST
etri_21388	USF2	MYH9	7392	4627	TRRUST
etri_21375	USF2	NR5A1	7392	2516	TRRUST
etri_21383	USF2	PDX1	7392	3651	TRRUST
etri_11673	USF2	PF4	7392	5196	TRRUST
etri_11670	USF2	PIGR	7392	5284	TRRUST
etri_21391	USF2	PKLR	7392	5313	TRRUST
etri_21393	USF2	POU2F1	7392	5451	TRRUST
etri_21396	USF2	PTGS2	7392	5743	TRRUST
etri_21397	USF2	PTPN6	7392	5777	TRRUST
etri_11671	USF2	REN	7392	5972	TRRUST
etri_21395	USF2	SCYL1	7392	57410	TRRUST
etri_21399	USF2	SLC19A1	7392	6573	TRRUST
etri_11672	USF2	SPP1	7392	6696	TRRUST
etri_21374	USF2	TDRD7	7392	23424	TRRUST
etri_21406	USF2	THBS1	7392	7057	TRRUST
etri_21407	USF2	TOP3A	7392	7156	TRRUST
etri_21408	USF2	TRAF2	7392	7186	TRRUST
etri_22113	UTF1	CDKN1B	8433	1027	TRRUST
etri_11675	UTF1	TCF3	8433	6929	TRRUST
etri_12546	VAX2	PAX6	25806	5080	TRRUST
etri_21472	VDR	ASAP2	7421	8853	TRRUST
etri_21471	VDR	BHLHE40	7421	8553	TRRUST
etri_21467	VDR	CALB1	7421	793	TRRUST
etri_21475	VDR	CDH1	7421	999	TRRUST
etri_21420	VDR	CDKN1A	7421	1026	TRRUST
etri_21425	VDR	CST5	7421	1473	TRRUST
etri_11677	VDR	CTNNB1	7421	1499	TRRUST
etri_21426	VDR	CYP1A1	7421	1543	TRRUST
etri_11685	VDR	CYP3A5	7421	1577	TRRUST
etri_21427	VDR	CYP3A7	7421	1551	TRRUST
etri_21454	VDR	DDIT4	7421	54541	TRRUST
etri_21438	VDR	DKK4	7421	27121	TRRUST
etri_21433	VDR	ERBB2	7421	2064	TRRUST
etri_21450	VDR	FOXP3	7421	50943	TRRUST
etri_21441	VDR	HLA-DRB1	7421	3123	TRRUST
etri_21442	VDR	HOXA10	7421	3206	TRRUST
etri_11680	VDR	LRP5	7421	4041	TRRUST
etri_21474	VDR	NCOR1	7421	9611	TRRUST
etri_11686	VDR	NPHS1	7421	4868	TRRUST
etri_21451	VDR	PHB	7421	5245	TRRUST
etri_21453	VDR	PODXL	7421	5420	TRRUST
etri_21456	VDR	PRL	7421	5617	TRRUST
etri_21457	VDR	PTH	7421	5741	TRRUST
etri_11678	VDR	RUNX2	7421	860	TRRUST
etri_21462	VDR	SKP2	7421	6502	TRRUST
etri_21469	VDR	TLR10	7421	81793	TRRUST
etri_21439	VDR	TNFRSF21	7421	27242	TRRUST
etri_21465	VDR	TPT1	7421	7178	TRRUST
etri_21455	VDR	TRPV6	7421	55503	TRRUST
etri_21466	VDR	UCP1	7421	7350	TRRUST
etri_11687	VEZF1	EDN1	7716	1906	TRRUST
etri_11689	VEZF1	MORF4L1	7716	10933	TRRUST
etri_11690	VEZF1	MRGBP	7716	55257	TRRUST
etri_11688	VEZF1	STMN1	7716	3925	TRRUST
etri_21481	VHL	ANGPT2	7428	285	TRRUST
etri_21483	VHL	AR	7428	367	TRRUST
etri_21494	VHL	BHLHE40	7428	8553	TRRUST
etri_21492	VHL	CA12	7428	771	TRRUST
etri_21491	VHL	CA9	7428	768	TRRUST
etri_21484	VHL	CCND1	7428	595	TRRUST
etri_21476	VHL	CDKN1B	7428	1027	TRRUST
etri_21477	VHL	CDKN1C	7428	1028	TRRUST
etri_21479	VHL	COL4A2	7428	1284	TRRUST
etri_21493	VHL	CXCR4	7428	7852	TRRUST
etri_21480	VHL	DAB2	7428	1601	TRRUST
etri_11691	VHL	EPO	7428	2056	TRRUST
etri_11692	VHL	HIF1A	7428	3091	TRRUST
etri_21482	VHL	IGF1R	7428	3480	TRRUST
etri_21488	VHL	KLF10	7428	7071	TRRUST
