TF_Symbol	TF_Entrez_ID	PubMed_ID	Database	Status
KMT2A	4297	19212323	PubMedQuery	curated
LCN2	3934	19229297	PubMedQuery	curated
LEF1	51176	18579517	CytReg	curated
LEF1	51176	17452626	InnateDB	curated
LEF1	51176	12244173	InnateDB	curated
LEF1	51176	26580798	PubMedQuery	curated
LEF1	51176	25265064	PubMedQuery	curated
LEF1	51176	23257686	PubMedQuery	curated
LEF1	51176	22157808	PubMedQuery	curated
LEF1	51176	20960542	PubMedQuery	curated
LEF1	51176	20599763	PubMedQuery	curated
LEF1	51176	18202148	PubMedQuery	curated
LEF1	51176	17945188	PubMedQuery	curated
LEF1	51176	17452626	PubMedQuery	curated
LEF1	51176	16309666	PubMedQuery	curated
LEF1	51176	12502739	PubMedQuery	curated
LEF1	51176	16309666	TFactS	curated
LEF1	51176	15545629	TFactS	curated
LEF1	51176	19650108	TRRUST	curated
LEF1	51176	17452626	TRRUST	curated
LEF1	51176	16309666	TRRUST	curated
LEF1	51176	18280717	TRRUST	curated
LEF1	51176	22815835	TRRUST	curated
LEF1	51176	25545010	TRRUST	curated
LEF1	51176	15545629	TRRUST	curated
LEF1	51176	18579517	TRRUST	curated
LEF1	51176	19683850	TRRUST	curated
LEF1	51176	23417899	TRRUST	curated
LEF1	51176	17971297	TRRUST	curated
LEF1	51176	19783677	TRRUST	curated
LEF1	51176	11158322	TRRUST	curated
LEF1	51176	14551209	TRRUST	curated
LEF1	51176	11696550	TRRUST	curated
LEF1	51176	11983900	TRRUST	curated
LEF1	51176	20659708	TRRUST	curated
LEF1	51176	17945188	TRRUST	curated
LEF1	51176	12244173	TRRUST	curated
LEF1	51176	14594802	TRRUST	curated
LEF1	51176	23326414	TRRUST	curated
LEF1	51176	22157808	TRRUST	curated
LEF1	51176	10318916	TRRUST	curated
LGR4	55366	20023170	PubMedQuery	curated
LHX1	3975	16527264	PubMedQuery	curated
LHX2	9355	28122236	PubMedQuery	curated
LHX2	9355	25460335	PubMedQuery	curated
LHX2	9355	24262147	PubMedQuery	curated
LHX2	9355	18565323	PubMedQuery	curated
LHX2	9355	17446187	PubMedQuery	curated
LHX2	9355	15173589	PubMedQuery	curated
LHX2	9355	17446187	TRRUST	curated
LHX2	9355	17350283	TRRUST	curated
LHX3	8022	16527264	PubMedQuery	curated
LMX1B	4010	16527264	PubMedQuery	curated
LYL1	4066	21261500	PubMedQuery	curated
MAF	4094	19414776	CytReg	curated
MAF	4094	26278622	PubMedQuery	curated
MAF	4094	21998302	PubMedQuery	curated
MAF	4094	19414776	PubMedQuery	curated
MAF	4094	17897790	PubMedQuery	curated
MAF	4094	17057718	PubMedQuery	curated
MAF	4094	18753309	PubMedQuery	curated
MAF	4094	14998494	TRRUST	curated
MAF	4094	16675956	TRRUST	curated
MAF	4094	14765989	TRRUST	curated
MAF	4094	12551916	TRRUST	curated
MAF	4094	10747965	TRRUST	curated
MAFA	389692	24258027	PubMedQuery	curated
MAFA	389692	18753309	TFe	curated
MAFA	389692	18753309	TRRUST	curated
MAML1	9794	26225565	PubMedQuery	curated
MECP2	4204	21394759	PubMedQuery	curated
MECP2	4204	20504995	PubMedQuery	curated
MECP2	4204	24990928	PubMedQuery	curated
MECP2	4204	21824415	PubMedQuery	curated
MECP2	4204	23493374	TRRUST	curated
MECP2	4204	21394759	TRRUST	curated
MEF2A	4205	21454555	CytReg	curated
MEF2C	4208	24692107	ENdb	curated
MEF2C	4208	8062833	ORegAnno_LC	curated
MEF2C	4208	28115742	PubMedQuery	curated
MEF2C	4208	25091331	PubMedQuery	curated
MEF2C	4208	24692107	PubMedQuery	curated
MEF2C	4208	23085412	PubMedQuery	curated
MEF2C	4208	22073279	PubMedQuery	curated
MEF2C	4208	19553684	PubMedQuery	curated
MEF2C	4208	18086704	PubMedQuery	curated
MEF2C	4208	18021318	PubMedQuery	curated
MEF2C	4208	17341303	PubMedQuery	curated
MEF2C	4208	16504037	PubMedQuery	curated
MEF2C	4208	15890826	PubMedQuery	curated
MEF2C	4208	9748293	PubMedQuery	curated
MEF2C	4208	9603935	PubMedQuery	curated
MEF2C	4208	24495128	PubMedQuery	curated
MEF2C	4208	21652706	TRRUST	curated
MEF2C	4208	15998798	TRRUST	curated
MEF2C	4208	15040454	TRRUST	curated
MEF2C	4208	8062833	TRRUST	curated
MEF2C	4208	17420000	TRRUST	curated
MEF2C	4208	9252389	TRRUST	curated
MEF2C	4208	17210568	TRRUST	curated
MEF2C	4208	17875930	TRRUST	curated
MEF2C	4208	22161640	TRRUST	curated
MEF2C	4208	21715356	TRRUST	curated
MEF2C	4208	26101156	TRRUST	curated
MEF2C	4208	17341303	TRRUST	curated
MEF2D	4209	19553684	PubMedQuery	curated
MEIS1	4211	19799567	PubMedQuery	curated
MEIS1	4211	16648484	TRRUST	curated
MEIS1	4211	20808819	TRRUST	curated
MEIS1	4211	12183364	TRRUST	curated
MEIS1	4211	24496080	TRRUST	curated
MEIS1	4211	19799567	TRRUST	curated
MEIS2	4212	21746878	PubMedQuery	curated
MEIS2	4212	21746878	TRRUST	curated
MEIS2	4212	12183364	TRRUST	curated
MRTFA	57591	20142475	PubMedQuery	curated
MRTFA	57591	19542562	PubMedQuery	curated
MSX1	4487	25545010	PubMedQuery	curated
MSX2	4488	16115867	PubMedQuery	curated
MSX2	4488	25545010	PubMedQuery	curated
MSX2	4488	16115867	TRRUST	curated
MTA1	9112	17671180	PubMedQuery	curated
MTA1	9112	17671180	TRRUST	curated
MYB	4602	12244173	InnateDB	curated
MYB	4602	21317192	PubMedQuery	curated
MYC	4609	27835584	PubMedQuery	curated
MYC	4609	26266831	PubMedQuery	curated
MYC	4609	26225650	PubMedQuery	curated
MYC	4609	21627565	PubMedQuery	curated
MYC	4609	20940401	PubMedQuery	curated
MYC	4609	19442737	PubMedQuery	curated
MYC	4609	18978814	PubMedQuery	curated
MYC	4609	18628958	PubMedQuery	curated
MYC	4609	18373870	PubMedQuery	curated
MYC	4609	10688915	TFe	curated
MYC	4609	20383141	TRRUST	curated
MYC	4609	1340466	TRRUST	curated
MYC	4609	11258956	TRRUST	curated
MYC	4609	10688915	TRRUST	curated
MYC	4609	18978814	TRRUST	curated
MYC	4609	10022128	TRRUST	curated
MYC	4609	16880523	TRRUST	curated
MYC	4609	15988031	TRRUST	curated
MYC	4609	19086036	TRRUST	curated
MYC	4609	24038073	TRRUST	curated
MYCN	4613	21261500	PubMedQuery	curated
MYCN	4613	17124508	PubMedQuery	curated
MYCN	4613	11258956	PubMedQuery	curated
MYF5	4617	10548518	PubMedQuery	curated
MYF5	4617	8062833	TRRUST	curated
MYF6	4618	8062833	TRRUST	curated
MYOCD	93649	20093628	PubMedQuery	curated
MYOCD	93649	16407417	PubMedQuery	curated
MYOCD	93649	20511232	PubMedQuery	curated
MYOCD	93649	25091331	PubMedQuery	curated
MYOD1	4654	25091331	PubMedQuery	curated
MYOD1	4654	19553684	PubMedQuery	curated
MYOD1	4654	16797743	PubMedQuery	curated
MYOD1	4654	25005473	PubMedQuery	curated
MYOD1	4654	23406902	PubMedQuery	curated
MYOD1	4654	20142475	PubMedQuery	curated
MYOD1	4654	8062833	TRRUST	curated
MYOD1	4654	12665587	TRRUST	curated
MYOD1	4654	16797743	TRRUST	curated
MYOD1	4654	18078839	TRRUST	curated
MYOG	4656	25091331	PubMedQuery	curated
MYOG	4656	8062833	TRRUST	curated
NDN	4692	26384308	PubMedQuery	curated
NELFB	25920	19340312	PubMedQuery	curated
NEUROD1	4760	23236509	PubMedQuery	curated
NEUROD1	4760	21343251	PubMedQuery	curated
NEUROD1	4760	20448145	PubMedQuery	curated
NEUROD1	4760	19770784	PubMedQuery	curated
NEUROD1	4760	18760324	PubMedQuery	curated
NEUROD1	4760	18199774	PubMedQuery	curated
NEUROD1	4760	12426319	PubMedQuery	curated
NEUROD1	4760	20584984	PubMedQuery	curated
NEUROD1	4760	15793245	TFe	curated
NEUROD1	4760	12962539	TFe	curated
NEUROD1	4760	9108015	TFe	curated
NEUROD1	4760	12890672	TFe	curated
NEUROD1	4760	12540293	TRRUST	curated
NEUROD1	4760	18753309	TRRUST	curated
NEUROD1	4760	15793245	TRRUST	curated
NEUROD1	4760	12962539	TRRUST	curated
NEUROD1	4760	20448145	TRRUST	curated
NEUROD1	4760	23236509	TRRUST	curated
NEUROD1	4760	21343251	TRRUST	curated
NEUROG1	4762	17141158	PubMedQuery	curated
NEUROG2	63973	22895702	PubMedQuery	curated
NEUROG2	63973	22674256	PubMedQuery	curated
NEUROG2	63973	23395638	PubMedQuery	curated
NEUROG2	63973	17141158	PubMedQuery	curated
NEUROG2	63973	19191219	PubMedQuery	curated
NEUROG2	63973	23139813	PubMedQuery	curated
NEUROG2	63973	19389376	TRRUST	curated
NEUROG2	63973	22735158	TRRUST	curated
NEUROG2	63973	21931278	TRRUST	curated
NFATC3	4775	17513763	CytReg	curated
NFATC3	4775	17513763	InnateDB	curated
NFATC4	4776	17341303	PubMedQuery	curated
NFATC4	4776	17341303	TRRUST	curated
NFE2L2	4780	21454555	CytReg	curated
NFE2L2	4780	20309604	InnateDB	curated
NFE2L2	4780	21087962	PubMedQuery	curated
NFE2L2	4780	20395535	PubMedQuery	curated
NFE2L2	4780	21454555	TRRUST	curated
NFE2L2	4780	20395535	TRRUST	curated
NFE2L2	4780	20309604	TRRUST	curated
NFE2L3	9603	20093628	PubMedQuery	curated
NFIA	4774	20610746	PubMedQuery	curated
NFIX	4784	23042739	PubMedQuery	curated
NFKB1	4790	24041570	InnateDB	curated
NFKB1	4790	12595462	TRRUST	curated
NFKB1	4790	17341303	TRRUST	curated
NFKB2	4791	17513763	InnateDB	curated
NFYA	4800	24041570	InnateDB	curated
NFYA	4800	17226765	PubMedQuery	curated
NFYA	4800	17226765	TRRUST	curated
NFYB	4801	24041570	PubMedQuery	curated
NFYC	4802	24041570	PubMedQuery	curated
NKX2-1	7080	22242187	PubMedQuery	curated
NKX2-1	7080	18786357	PubMedQuery	curated
NKX2-1	7080	16507635	PubMedQuery	curated
NKX2-1	7080	14960358	PubMedQuery	curated
NKX2-1	7080	11914369	PubMedQuery	curated
NKX2-1	7080	22209758	PubMedQuery	curated
NKX2-1	7080	20470391	TRRUST	curated
NKX2-1	7080	11914369	TRRUST	curated
NKX2-1	7080	25546159	TRRUST	curated
NKX2-2	4821	12426319	PubMedQuery	curated
NKX2-5	1482	25091331	PubMedQuery	curated
NKX6-1	4825	15629701	PubMedQuery	curated
NKX6-1	4825	20584984	TRRUST	curated
NOTCH1	4851	25107895	PubMedQuery	curated
NOTCH1	4851	15546612	PubMedQuery	curated
NOTCH1	4851	21956839	PubMedQuery	curated
NOTCH1	4851	16869730	PubMedQuery	curated
NOTCH1	4851	11866432	PubMedQuery	curated
NOTCH1	4851	23326414	PubMedQuery	curated
NOTCH1	4851	11741889	TFactS	curated
NOTCH1	4851	11741889	TRRUST	curated
NOTCH2	4853	11866432	PubMedQuery	curated
NOTCH2	4853	22991339	PubMedQuery	curated
NOTCH3	4854	11866432	PubMedQuery	curated
NR1D1	9572	21479263	PubMedQuery	curated
NR2E1	7101	22194602	PubMedQuery	curated
NR2F2	7026	22492355	PubMedQuery	curated
NR2F2	7026	23725765	PubMedQuery	curated
NR5A1	2516	18454134	PubMedQuery	curated
NR5A1	2516	15590666	PubMedQuery	curated
NR5A1	2516	17082260	TRRUST	curated
NR5A1	2516	18454134	TRRUST	curated
OLIG2	10215	16554441	PubMedQuery	curated
OLIG2	10215	23658182	PubMedQuery	curated
OLIG2	10215	24803655	PubMedQuery	curated
OLIG2	10215	17951409	PubMedQuery	curated
OLIG2	10215	27154355	PubMedQuery	curated
OLIG2	10215	27165742	PubMedQuery	curated
OLIG2	10215	20959288	TRRUST	curated
OTX2	5015	25804738	ENdb	curated
PAX2	5076	11003833	TRRUST	curated
PAX3	5077	21169561	PubMedQuery	curated
PAX5	5079	21549805	ENdb	curated
PAX5	5079	17513763	InnateDB	curated
PAX5	5079	12244173	InnateDB	curated
PAX5	5079	25265064	PubMedQuery	curated
PAX5	5079	21549805	PubMedQuery	curated
PAX5	5079	21349430	PubMedQuery	curated
PAX5	5079	19056481	PubMedQuery	curated
PAX5	5079	16482219	PubMedQuery	curated
PAX5	5079	22956488	TRRUST	curated
PAX5	5079	18172866	TRRUST	curated
PAX5	5079	9660839	TRRUST	curated
PAX5	5079	17513763	TRRUST	curated
PAX5	5079	9794407	TRRUST	curated
PAX5	5079	16482219	TRRUST	curated
PAX5	5079	17101802	TRRUST	curated
PAX5	5079	12387741	TRRUST	curated
PAX6	5080	19132093	CytReg	curated
PAX6	5080	26485579	PubMedQuery	curated
PAX6	5080	23622063	PubMedQuery	curated
PAX6	5080	21998302	PubMedQuery	curated
PAX6	5080	21996446	PubMedQuery	curated
PAX6	5080	19132093	PubMedQuery	curated
PAX6	5080	18436815	PubMedQuery	curated
PAX6	5080	16115881	PubMedQuery	curated
PAX6	5080	15161828	PubMedQuery	curated
PAX6	5080	12072567	PubMedQuery	curated
PAX6	5080	26138486	PubMedQuery	curated
PAX6	5080	21698109	PubMedQuery	curated
PAX6	5080	27818314	PubMedQuery	curated
PAX6	5080	12783797	PubMedQuery	curated
PAX6	5080	29090051	PubMedQuery	curated
PAX6	5080	24623969	PubMedQuery	curated
PAX6	5080	18287938	TFactS	curated
PAX6	5080	16115881	TFactS	curated
PAX6	5080	12052878	TFe	curated
PAX6	5080	19132093	TFe	curated
PAX6	5080	18593849	TFe	curated
PAX6	5080	12426319	TRRUST	curated
PAX6	5080	18436815	TRRUST	curated
PAX6	5080	23622063	TRRUST	curated
PAX6	5080	17157287	TRRUST	curated
PAX6	5080	16675956	TRRUST	curated
PAX6	5080	21092858	TRRUST	curated
PAX6	5080	15020706	TRRUST	curated
PAX6	5080	22792072	TRRUST	curated
PAX6	5080	15180990	TRRUST	curated
PAX6	5080	10478839	TRRUST	curated
PAX6	5080	17010333	TRRUST	curated
PAX6	5080	19651775	TRRUST	curated
PAX6	5080	10885745	TRRUST	curated
PAX6	5080	25352170	TRRUST	curated
PAX6	5080	11003833	TRRUST	curated
PAX6	5080	19034419	TRRUST	curated
PAX6	5080	12052878	TRRUST	curated
PAX6	5080	21996446	TRRUST	curated
PAX6	5080	12072567	TRRUST	curated
PAX6	5080	18287938	TRRUST	curated
PAX6	5080	9784592	TRRUST	curated
PAX6	5080	19132093	TRRUST	curated
PAX6	5080	8798491	TRRUST	curated
PAX6	5080	20584984	TRRUST	curated
PAX6	5080	25029272	TRRUST	curated
PAX6	5080	19208436	TRRUST	curated
PAX6	5080	23529217	TRRUST	curated
PAX6	5080	25184676	TRRUST	curated
PBX1	5087	18093541	CytReg	curated
PBX1	5087	21746878	InnateDB	curated
PBX1	5087	19782160	InnateDB	curated
PBX1	5087	28257976	PubMedQuery	curated
PBX1	5087	21746878	PubMedQuery	curated
PBX1	5087	19799567	PubMedQuery	curated
PBX1	5087	19782160	PubMedQuery	curated
PBX1	5087	19522013	PubMedQuery	curated
PBX1	5087	16862184	PubMedQuery	curated
PBX1	5087	29437830	PubMedQuery	curated
PBX1	5087	9028871	PubMedQuery	curated
PBX1	5087	9218805	PubMedQuery	curated
PBX1	5087	21597276	PubMedQuery	curated
PBX1	5087	15944191	PubMedQuery	curated
PBX1	5087	21262763	PubMedQuery	curated
PBX1	5087	24052111	PubMedQuery	curated
PBX1	5087	26138478	PubMedQuery	curated
PBX1	5087	26971355	PubMedQuery	curated
PBX1	5087	19522013	TFactS	curated
PBX1	5087	17049510	TFe	curated
PBX1	5087	10026229	TFe	curated
PBX1	5087	9390195	TFe	curated
PBX1	5087	17082260	TFe	curated
PBX1	5087	16705164	TFe	curated
PBX1	5087	18093541	TFe	curated
PBX1	5087	19799567	TFe	curated
PBX1	5087	17200190	TFe	curated
PBX1	5087	19522013	TFe	curated
PBX1	5087	21746878	TRRUST	curated
PBX1	5087	7913464	TRRUST	curated
PBX1	5087	24591256	TRRUST	curated
PBX1	5087	17082260	TRRUST	curated
PBX1	5087	18849531	TRRUST	curated
PBX1	5087	17049510	TRRUST	curated
PBX1	5087	20627960	TRRUST	curated
PBX1	5087	19799567	TRRUST	curated
PBX1	5087	17200190	TRRUST	curated
PBX1	5087	19522013	TRRUST	curated
PDX1	3651	23236509	PubMedQuery	curated
PDX1	3651	18753309	PubMedQuery	curated
PDX1	3651	12426319	TFe	curated
PDX1	3651	23236509	TRRUST	curated
PHOX2A	401	16127999	PubMedQuery	curated
PHOX2A	401	7910552	TRRUST	curated
PHOX2B	8929	16127999	PubMedQuery	curated
PHOX2B	8929	11752063	TFe	curated
PITX2	5308	18723525	TRRUST	curated
PKNOX1	5316	24052111	PubMedQuery	curated
PKNOX1	5316	16705164	PubMedQuery	curated
PKNOX1	5316	26971355	PubMedQuery	curated
PLK1	5347	22108192	PubMedQuery	curated
POLR2H	5437	22108192	PubMedQuery	curated
POU1F1	5449	19103719	PubMedQuery	curated
POU2F1	5451	20156195	HTRIdb_LC	curated
POU2F1	5451	17513763	InnateDB	curated
POU2F1	5451	7945330	PubMedQuery	curated
POU2F1	5451	20960024	PubMedQuery	curated
POU2F1	5451	18436815	TRRUST	curated
POU3F2	5454	17141158	PubMedQuery	curated
POU5F1	5460	28615056	PubMedQuery	curated
POU5F1	5460	25851587	PubMedQuery	curated
POU5F1	5460	20857206	PubMedQuery	curated
POU5F1	5460	18471437	PubMedQuery	curated
POU5F1	5460	15860457	PubMedQuery	curated
POU5F1	5460	30140294	PubMedQuery	curated
POU5F1	5460	25727014	PubMedQuery	curated
POU5F1	5460	12665572	PubMedQuery	curated
POU5F1	5460	23185410	PubMedQuery	curated
POU5F1	5460	18710938	PubMedQuery	curated
POU5F1	5460	8662786	PubMedQuery	curated
POU5F1	5460	25128069	PubMedQuery	curated
POU5F1	5460	17344211	PubMedQuery	curated
POU5F1	5460	7590241	TFactS	curated
POU5F1	5460	15557334	TFactS	curated
POU5F1	5460	10409735	TFactS	curated
POU5F1	5460	15860457	TFactS	curated
POU5F1	5460	15988017	TFe	curated
POU5F1	5460	15860457	TFe	curated
POU5F1	5460	18471437	TRRUST	curated
POU5F1	5460	22480685	TRRUST	curated
POU5F1	5460	16954384	TRRUST	curated
POU5F1	5460	7590241	TRRUST	curated
POU5F1	5460	14990861	TRRUST	curated
POU5F1	5460	23417899	TRRUST	curated
POU5F1	5460	21425413	TRRUST	curated
POU5F1	5460	15557334	TRRUST	curated
POU5F1	5460	15988017	TRRUST	curated
POU5F1	5460	23254757	TRRUST	curated
POU5F1	5460	10409735	TRRUST	curated
POU5F1	5460	7945330	TRRUST	curated
POU5F1	5460	15860457	TRRUST	curated
POU5F1	5460	22745796	TRRUST	curated
POU5F1	5460	20857206	TRRUST	curated
POU5F1	5460	20080709	TRRUST	curated
POU5F1	5460	10801796	TRRUST	curated
PPARG	5468	25721714	InnateDB	curated
PTTG1	9232	22209758	PubMedQuery	curated
PYGO2	90780	25184676	PubMedQuery	curated
RBPJ	3516	17513763	InnateDB	curated
RBPJ	3516	22718343	TRRUST	curated
RCOR1	23186	18075316	PubMedQuery	curated
RELA	5970	24041570	InnateDB	curated
RELA	5970	19783677	PubMedQuery	curated
RELA	5970	20587593	TRRUST	curated
REST	5978	17944879	InnateDB	curated
REST	5978	23598529	PubMedQuery	curated
REST	5978	22431737	PubMedQuery	curated
REST	5978	19457133	PubMedQuery	curated
REST	5978	18075316	PubMedQuery	curated
REST	5978	17944879	PubMedQuery	curated
REST	5978	15857687	PubMedQuery	curated
REST	5978	14756806	PubMedQuery	curated
REST	5978	18075316	TRRUST	curated
REST	5978	21252229	TRRUST	curated
REST	5978	14565956	TRRUST	curated
REST	5978	15755907	TRRUST	curated
REST	5978	16209944	TRRUST	curated
REST	5978	15322094	TRRUST	curated
REST	5978	17613521	TRRUST	curated
REST	5978	24291638	TRRUST	curated
REST	5978	17944879	TRRUST	curated
REST	5978	15857687	TRRUST	curated
REST	5978	22431737	TRRUST	curated
REST	5978	23598529	TRRUST	curated
RNF2	6045	26674308	PubMedQuery	curated
RNF2	6045	25344075	PubMedQuery	curated
RNF2	6045	25344075	TRRUST	curated
RPE65	6121	21715356	PubMedQuery	curated
RUNX1	861	17377532	CytReg	curated
RUNX1	861	21129147	CytReg	curated
RUNX1	861	27231175	PubMedQuery	curated
RUNX1	861	26735887	PubMedQuery	curated
RUNX1	861	26060100	PubMedQuery	curated
RUNX1	861	25452107	PubMedQuery	curated
RUNX1	861	24374627	PubMedQuery	curated
RUNX1	861	23752185	PubMedQuery	curated
RUNX1	861	23034403	PubMedQuery	curated
RUNX1	861	22898599	PubMedQuery	curated
RUNX1	861	21723253	PubMedQuery	curated
RUNX1	861	21252065	PubMedQuery	curated
RUNX1	861	21129147	PubMedQuery	curated
RUNX1	861	20339092	PubMedQuery	curated
RUNX1	861	20181616	PubMedQuery	curated
RUNX1	861	16247445	PubMedQuery	curated
RUNX1	861	15592512	PubMedQuery	curated
RUNX1	861	10455134	PubMedQuery	curated
RUNX1	861	21498670	TRRUST	curated
RUNX1	861	11396961	TRRUST	curated
RUNX1	861	20385820	TRRUST	curated
RUNX1	861	21757616	TRRUST	curated
RUNX1	861	22451420	TRRUST	curated
RUNX1	861	16007221	TRRUST	curated
RUNX1	861	17377532	TRRUST	curated
RUNX1	861	15592512	TRRUST	curated
RUNX1	861	21576367	TRRUST	curated
RUNX1	861	18687690	TRRUST	curated
RUNX1	861	17994017	TRRUST	curated
RUNX1	861	24037986	TRRUST	curated
RUNX1	861	19229297	TRRUST	curated
RUNX1	861	22898599	TRRUST	curated
RUNX1	861	16247445	TRRUST	curated
RUNX1	861	20181616	TRRUST	curated
RUNX1	861	23752185	TRRUST	curated
RUNX1	861	21129147	TRRUST	curated
RUNX1	861	21252065	TRRUST	curated
RUNX2	860	20890621	PubMedQuery	curated
RUNX2	860	17158875	TRRUST	curated
RUNX2	860	16000302	TRRUST	curated
RUNX2	860	19650108	TRRUST	curated
RUNX2	860	20890621	TRRUST	curated
RUNX2	860	15383550	TRRUST	curated
RUNX3	864	19229297	TRRUST	curated
SALL1	6299	16980957	PubMedQuery	curated
SALL4	57167	25851587	PubMedQuery	curated
SALL4	57167	22934838	PubMedQuery	curated
SALL4	57167	16980957	PubMedQuery	curated
SALL4	57167	16980957	TFe	curated
SALL4	57167	16980957	TRRUST	curated
SATB1	6304	17057718	PubMedQuery	curated
SATB2	23314	28167342	PubMedQuery	curated
SATB2	23314	27784965	PubMedQuery	curated
SATB2	23314	24739528	PubMedQuery	curated
SATB2	23314	18255031	PubMedQuery	curated
SATB2	23314	18255030	PubMedQuery	curated
SATB2	23314	14701874	PubMedQuery	curated
SATB2	23314	21965674	TRRUST	curated
SATB2	23314	23925499	TRRUST	curated
SERPINF1	5176	26267220	PubMedQuery	curated
SHH	6469	17026983	PubMedQuery	curated
SHH	6469	11983699	PubMedQuery	curated
SHH	6469	15136151	PubMedQuery	curated
SIRT1	23411	19553684	PubMedQuery	curated
SIX1	6495	22340499	PubMedQuery	curated
SIX1	6495	22340499	TRRUST	curated
SIX3	6496	12072567	PubMedQuery	curated
SIX3	6496	12072567	TRRUST	curated
SKP2	6502	20383141	PubMedQuery	curated
SMAD1	4086	24692107	ENdb	curated
SMAD1	4086	24692107	PubMedQuery	curated
SMAD1	4086	15576399	PubMedQuery	curated
SMAD1	4086	14551209	PubMedQuery	curated
SMAD1	4086	15576399	TFactS	curated
SMAD2	4087	17452626	InnateDB	curated
SMAD2	4087	17452626	PubMedQuery	curated
SMAD4	4089	17452626	InnateDB	curated
SMAD4	4089	17452626	PubMedQuery	curated
SMAD4	4089	14551209	TFactS	curated
SMARCB1	6598	21076395	PubMedQuery	curated
SMARCD3	6604	25091331	PubMedQuery	curated
SMO	6608	25816987	PubMedQuery	curated
SNAI1	6615	19635798	PubMedQuery	curated
SNAI1	6615	21685935	PubMedQuery	curated
SNAI2	6591	19635798	PubMedQuery	curated
SNAI2	6591	21645238	PubMedQuery	curated
SOX2	6657	25961934	PubMedQuery	curated
SOX2	6657	23815808	PubMedQuery	curated
SOX2	6657	23169531	PubMedQuery	curated
SOX2	6657	22855803	PubMedQuery	curated
SOX2	6657	22340499	PubMedQuery	curated
SOX2	6657	19882665	PubMedQuery	curated
SOX2	6657	19734891	PubMedQuery	curated
SOX2	6657	18213644	PubMedQuery	curated
SOX2	6657	15860457	PubMedQuery	curated
SOX2	6657	17324942	PubMedQuery	curated
SOX2	6657	24669837	PubMedQuery	curated
SOX2	6657	29352015	PubMedQuery	curated
SOX2	6657	22469032	PubMedQuery	curated
SOX2	6657	25825708	PubMedQuery	curated
SOX2	6657	26846300	PubMedQuery	curated
SOX2	6657	18710938	PubMedQuery	curated
SOX2	6657	7590241	TFactS	curated
SOX2	6657	15557334	TFactS	curated
SOX2	6657	10409735	TFactS	curated
SOX2	6657	15860457	TFactS	curated
SOX2	6657	16954384	TFe	curated
SOX2	6657	18456656	TFe	curated
SOX2	6657	7590241	TFe	curated
SOX2	6657	17140559	TFe	curated
SOX2	6657	15557334	TFe	curated
SOX2	6657	15988017	TFe	curated
SOX2	6657	17344211	TFe	curated
SOX2	6657	15860457	TFe	curated
SOX2	6657	10409735	TFe	curated
SOX2	6657	23301561	TRRUST	curated
SOX2	6657	22340499	TRRUST	curated
SOX2	6657	25482558	TRRUST	curated
SOX2	6657	22855803	TRRUST	curated
SOX2	6657	16954384	TRRUST	curated
SOX2	6657	19882665	TRRUST	curated
SOX2	6657	15349837	TRRUST	curated
SOX2	6657	23939864	TRRUST	curated
SOX2	6657	7590241	TRRUST	curated
SOX2	6657	21532573	TRRUST	curated
SOX2	6657	15557334	TRRUST	curated
SOX2	6657	15988017	TRRUST	curated
SOX2	6657	18213644	TRRUST	curated
SOX2	6657	19734891	TRRUST	curated
SOX2	6657	23792023	TRRUST	curated
