record_id	node	label	n_experiment
exp_0557	CARO_0000003	anatomical structure	1786
exp_0558	CARO_0000003	anatomical structure	1786
exp_2356	CARO_0000003	anatomical structure	1786
exp_0561	CARO_0000003	anatomical structure	1786
exp_0562	CARO_0000003	anatomical structure	1786
exp_4067	CARO_0000003	anatomical structure	1786
exp_4070	CARO_0000003	anatomical structure	1786
exp_2166	CARO_0000003	anatomical structure	1786
exp_2168	CARO_0000003	anatomical structure	1786
exp_2167	CARO_0000003	anatomical structure	1786
exp_0552	CARO_0000003	anatomical structure	1786
exp_0554	CARO_0000003	anatomical structure	1786
exp_0553	CARO_0000003	anatomical structure	1786
exp_1035	CARO_0000003	anatomical structure	1786
exp_0785	CARO_0000003	anatomical structure	1786
exp_1785	CARO_0000003	anatomical structure	1786
exp_1787	CARO_0000003	anatomical structure	1786
exp_1788	CARO_0000003	anatomical structure	1786
exp_1786	CARO_0000003	anatomical structure	1786
exp_1812	CARO_0000003	anatomical structure	1786
exp_1818	CARO_0000003	anatomical structure	1786
exp_1814	CARO_0000003	anatomical structure	1786
exp_1815	CARO_0000003	anatomical structure	1786
exp_1816	CARO_0000003	anatomical structure	1786
exp_1817	CARO_0000003	anatomical structure	1786
exp_1813	CARO_0000003	anatomical structure	1786
exp_2115	CARO_0000003	anatomical structure	1786
exp_1899	CARO_0000003	anatomical structure	1786
exp_1903	CARO_0000003	anatomical structure	1786
exp_1904	CARO_0000003	anatomical structure	1786
exp_1900	CARO_0000003	anatomical structure	1786
exp_1901	CARO_0000003	anatomical structure	1786
exp_1902	CARO_0000003	anatomical structure	1786
exp_2047	CARO_0000003	anatomical structure	1786
exp_1842	CARO_0000003	anatomical structure	1786
exp_2136	CARO_0000003	anatomical structure	1786
exp_2140	CARO_0000003	anatomical structure	1786
exp_2138	CARO_0000003	anatomical structure	1786
exp_3283	CARO_0000003	anatomical structure	1786
exp_3285	CARO_0000003	anatomical structure	1786
exp_0297	CARO_0000003	anatomical structure	1786
exp_0298	CARO_0000003	anatomical structure	1786
exp_0303	CARO_0000003	anatomical structure	1786
exp_0301	CARO_0000003	anatomical structure	1786
exp_0302	CARO_0000003	anatomical structure	1786
exp_2048	CARO_0000003	anatomical structure	1786
exp_2342	CARO_0000003	anatomical structure	1786
exp_2345	CARO_0000003	anatomical structure	1786
exp_2346	CARO_0000003	anatomical structure	1786
exp_2343	CARO_0000003	anatomical structure	1786
exp_2344	CARO_0000003	anatomical structure	1786
exp_0360	CARO_0000003	anatomical structure	1786
exp_0363	CARO_0000003	anatomical structure	1786
exp_0362	CARO_0000003	anatomical structure	1786
exp_2161	CARO_0000003	anatomical structure	1786
exp_2165	CARO_0000003	anatomical structure	1786
exp_2163	CARO_0000003	anatomical structure	1786
exp_2042	CARO_0000003	anatomical structure	1786
exp_2044	CARO_0000003	anatomical structure	1786
exp_2043	CARO_0000003	anatomical structure	1786
exp_2347	CARO_0000003	anatomical structure	1786
exp_2349	CARO_0000003	anatomical structure	1786
exp_2348	CARO_0000003	anatomical structure	1786
exp_0333	CARO_0000003	anatomical structure	1786
exp_0983	CARO_0000003	anatomical structure	1786
exp_0327	CARO_0000003	anatomical structure	1786
exp_0331	CARO_0000003	anatomical structure	1786
exp_0332	CARO_0000003	anatomical structure	1786
exp_0982	CARO_0000003	anatomical structure	1786
exp_2116	CARO_0000003	anatomical structure	1786
exp_2036	CARO_0000003	anatomical structure	1786
exp_1976	CARO_0000003	anatomical structure	1786
exp_1978	CARO_0000003	anatomical structure	1786
exp_1977	CARO_0000003	anatomical structure	1786
exp_2045	CARO_0000003	anatomical structure	1786
exp_2046	CARO_0000003	anatomical structure	1786
exp_0060	CARO_0000003	anatomical structure	1786
exp_0682	CARO_0000003	anatomical structure	1786
exp_0684	CARO_0000003	anatomical structure	1786
exp_0681	CARO_0000003	anatomical structure	1786
exp_1727	CARO_0000003	anatomical structure	1786
exp_3249	CARO_0000003	anatomical structure	1786
exp_1538	CARO_0000003	anatomical structure	1786
exp_1631	CARO_0000003	anatomical structure	1786
exp_1632	CARO_0000003	anatomical structure	1786
exp_1635	CARO_0000003	anatomical structure	1786
exp_1636	CARO_0000003	anatomical structure	1786
exp_1633	CARO_0000003	anatomical structure	1786
exp_1634	CARO_0000003	anatomical structure	1786
exp_0036	CARO_0000003	anatomical structure	1786
exp_0037	CARO_0000003	anatomical structure	1786
exp_2929	CARO_0000003	anatomical structure	1786
exp_2105	CARO_0000003	anatomical structure	1786
exp_2107	CARO_0000003	anatomical structure	1786
exp_2106	CARO_0000003	anatomical structure	1786
exp_0163	CARO_0000003	anatomical structure	1786
exp_0168	CARO_0000003	anatomical structure	1786
exp_0166	CARO_0000003	anatomical structure	1786
exp_1720	CARO_0000003	anatomical structure	1786
exp_3167	CARO_0000003	anatomical structure	1786
exp_1372	CARO_0000003	anatomical structure	1786
exp_2622	CARO_0000003	anatomical structure	1786
exp_1371	CARO_0000003	anatomical structure	1786
exp_2483	CARO_0000003	anatomical structure	1786
exp_0395	CARO_0000003	anatomical structure	1786
exp_1060	CARO_0000003	anatomical structure	1786
exp_1062	CARO_0000003	anatomical structure	1786
exp_2072	CARO_0000003	anatomical structure	1786
exp_2581	CARO_0000003	anatomical structure	1786
exp_2582	CARO_0000003	anatomical structure	1786
exp_3408	CARO_0000003	anatomical structure	1786
exp_3407	CARO_0000003	anatomical structure	1786
exp_3238	CARO_0000003	anatomical structure	1786
exp_3239	CARO_0000003	anatomical structure	1786
exp_3432	CARO_0000003	anatomical structure	1786
exp_1723	CARO_0000003	anatomical structure	1786
exp_3180	CARO_0000003	anatomical structure	1786
exp_2833	CARO_0000003	anatomical structure	1786
exp_2840	CARO_0000003	anatomical structure	1786
exp_3189	CARO_0000003	anatomical structure	1786
exp_3191	CARO_0000003	anatomical structure	1786
exp_3541	CARO_0000003	anatomical structure	1786
exp_2546	CARO_0000003	anatomical structure	1786
exp_2657	CARO_0000003	anatomical structure	1786
exp_0706	CARO_0000003	anatomical structure	1786
exp_0708	CARO_0000003	anatomical structure	1786
exp_0108	CARO_0000003	anatomical structure	1786
exp_0109	CARO_0000003	anatomical structure	1786
exp_0113	CARO_0000003	anatomical structure	1786
exp_0112	CARO_0000003	anatomical structure	1786
exp_3680	CARO_0000003	anatomical structure	1786
exp_0129	CARO_0000003	anatomical structure	1786
exp_0135	CARO_0000003	anatomical structure	1786
exp_2069	CARO_0000003	anatomical structure	1786
exp_2071	CARO_0000003	anatomical structure	1786
exp_2070	CARO_0000003	anatomical structure	1786
exp_0489	CARO_0000003	anatomical structure	1786
exp_0491	CARO_0000003	anatomical structure	1786
exp_0490	CARO_0000003	anatomical structure	1786
exp_0216	CARO_0000003	anatomical structure	1786
exp_0218	CARO_0000003	anatomical structure	1786
exp_0217	CARO_0000003	anatomical structure	1786
exp_2300	CARO_0000003	anatomical structure	1786
exp_2303	CARO_0000003	anatomical structure	1786
exp_2301	CARO_0000003	anatomical structure	1786
exp_2302	CARO_0000003	anatomical structure	1786
exp_1572	CARO_0000003	anatomical structure	1786
exp_0758	CARO_0000003	anatomical structure	1786
exp_2192	CARO_0000003	anatomical structure	1786
exp_2193	CARO_0000003	anatomical structure	1786
exp_1711	CARO_0000003	anatomical structure	1786
exp_1713	CARO_0000003	anatomical structure	1786
exp_1712	CARO_0000003	anatomical structure	1786
exp_1681	CARO_0000003	anatomical structure	1786
exp_1682	CARO_0000003	anatomical structure	1786
exp_2786	CARO_0000003	anatomical structure	1786
exp_1457	CARO_0000003	anatomical structure	1786
exp_0098	CARO_0000003	anatomical structure	1786
exp_1952	CARO_0000003	anatomical structure	1786
exp_1954	CARO_0000003	anatomical structure	1786
exp_1953	CARO_0000003	anatomical structure	1786
exp_3813	CARO_0000003	anatomical structure	1786
exp_0620	CARO_0000003	anatomical structure	1786
exp_2409	CARO_0000003	anatomical structure	1786
exp_1589	CARO_0000003	anatomical structure	1786
exp_1590	CARO_0000003	anatomical structure	1786
exp_1593	CARO_0000003	anatomical structure	1786
exp_1594	CARO_0000003	anatomical structure	1786
exp_1591	CARO_0000003	anatomical structure	1786
exp_1592	CARO_0000003	anatomical structure	1786
exp_0735	CARO_0000003	anatomical structure	1786
