ChildNode	ParentNode	ChildNode_Long	ParentNode_Long	RelationType	OntologyScope
OBI_0000994	OBI_0000426	http://purl.obolibrary.org/obo/OBI_0000994	http://purl.obolibrary.org/obo/OBI_0000426	is_a	OBI
OBI_0000993	IAO_0000005	http://purl.obolibrary.org/obo/OBI_0000993	http://purl.obolibrary.org/obo/IAO_0000005	is_a	OBI
OBI_0000996	OBI_0000456	http://purl.obolibrary.org/obo/OBI_0000996	http://purl.obolibrary.org/obo/OBI_0000456	is_a	OBI
OBI_0000995	OBI_0000274	http://purl.obolibrary.org/obo/OBI_0000995	http://purl.obolibrary.org/obo/OBI_0000274	is_a	OBI
PATO_0001547	PATO_0002198	http://purl.obolibrary.org/obo/PATO_0001547	http://purl.obolibrary.org/obo/PATO_0002198	is_a	OBI
PATO_0001548	PATO_0002198	http://purl.obolibrary.org/obo/PATO_0001548	http://purl.obolibrary.org/obo/PATO_0002198	is_a	OBI
OBI_0000997	BFO_0000040	http://purl.obolibrary.org/obo/OBI_0000997	http://purl.obolibrary.org/obo/BFO_0000040	is_a	OBI
OBI_0000989	OBI_0400116	http://purl.obolibrary.org/obo/OBI_0000989	http://purl.obolibrary.org/obo/OBI_0400116	is_a	OBI
OBI_0000988	OBI_0200000	http://purl.obolibrary.org/obo/OBI_0000988	http://purl.obolibrary.org/obo/OBI_0200000	is_a	OBI
GO_0001906	GO_0008150	http://purl.obolibrary.org/obo/GO_0001906	http://purl.obolibrary.org/obo/GO_0008150	is_a	OBI
UBERON_0001567	UBERON_0000465	http://purl.obolibrary.org/obo/UBERON_0001567	http://purl.obolibrary.org/obo/UBERON_0000465	is_a	OBI
OBI_0001470	GO_0097088	http://purl.obolibrary.org/obo/OBI_0001470	http://purl.obolibrary.org/obo/GO_0097088	is_a	OBI
OBI_0001470	OBI_1110193	http://purl.obolibrary.org/obo/OBI_0001470	http://purl.obolibrary.org/obo/OBI_1110193	is_a	OBI
OBI_0001472	OBI_0100051	http://purl.obolibrary.org/obo/OBI_0001472	http://purl.obolibrary.org/obo/OBI_0100051	is_a	OBI
IAO_0000109	IAO_0000027	http://purl.obolibrary.org/obo/IAO_0000109	http://purl.obolibrary.org/obo/IAO_0000027	is_a	OBI
OBI_0001471	OBI_0001192	http://purl.obolibrary.org/obo/OBI_0001471	http://purl.obolibrary.org/obo/OBI_0001192	is_a	OBI
OBI_0000143	OBI_0000220	http://purl.obolibrary.org/obo/OBI_0000143	http://purl.obolibrary.org/obo/OBI_0000220	is_a	OBI
OBI_0001474	OBI_0001477	http://purl.obolibrary.org/obo/OBI_0001474	http://purl.obolibrary.org/obo/OBI_0001477	is_a	OBI
CHEBI_53526	CHEBI_23367	http://purl.obolibrary.org/obo/CHEBI_53526	http://purl.obolibrary.org/obo/CHEBI_23367	is_a	OBI
OBI_0001473	OBI_0002073	http://purl.obolibrary.org/obo/OBI_0001473	http://purl.obolibrary.org/obo/OBI_0002073	is_a	OBI
OBI_0000145	OBI_0000116	http://purl.obolibrary.org/obo/OBI_0000145	http://purl.obolibrary.org/obo/OBI_0000116	is_a	OBI
OBI_0001476	OBI_0001146	http://purl.obolibrary.org/obo/OBI_0001476	http://purl.obolibrary.org/obo/OBI_0001146	is_a	OBI
OBI_0000144	OBI_0000060	http://purl.obolibrary.org/obo/OBI_0000144	http://purl.obolibrary.org/obo/OBI_0000060	is_a	OBI
OBI_0001475	OBI_0002073	http://purl.obolibrary.org/obo/OBI_0001475	http://purl.obolibrary.org/obo/OBI_0002073	is_a	OBI
CL_0000767	CL_0000000	http://purl.obolibrary.org/obo/CL_0000767	http://purl.obolibrary.org/obo/CL_0000000	is_a	OBI
OBI_0001478	OBI_1110125	http://purl.obolibrary.org/obo/OBI_0001478	http://purl.obolibrary.org/obo/OBI_1110125	is_a	OBI
OBI_0000146	OBI_0000967	http://purl.obolibrary.org/obo/OBI_0000146	http://purl.obolibrary.org/obo/OBI_0000967	is_a	OBI
OBI_0001477	OBI_0200169	http://purl.obolibrary.org/obo/OBI_0001477	http://purl.obolibrary.org/obo/OBI_0200169	is_a	OBI
OBI_0001479	OBI_0100051	http://purl.obolibrary.org/obo/OBI_0001479	http://purl.obolibrary.org/obo/OBI_0100051	is_a	OBI
OBI_0001481	OBI_0001477	http://purl.obolibrary.org/obo/OBI_0001481	http://purl.obolibrary.org/obo/OBI_0001477	is_a	OBI
DbXref	IAO_0000102	http://www.geneontology.org/formats/oboInOwl#DbXref	http://purl.obolibrary.org/obo/IAO_0000102	is_a	OBI
OBI_0001480	OBI_0000094	http://purl.obolibrary.org/obo/OBI_0001480	http://purl.obolibrary.org/obo/OBI_0000094	is_a	OBI
OBI_0001483	OBI_0600014	http://purl.obolibrary.org/obo/OBI_0001483	http://purl.obolibrary.org/obo/OBI_0600014	is_a	OBI
OBI_0001482	OBI_0001264	http://purl.obolibrary.org/obo/OBI_0001482	http://purl.obolibrary.org/obo/OBI_0001264	is_a	OBI
OBI_0000151	OBI_0000932	http://purl.obolibrary.org/obo/OBI_0000151	http://purl.obolibrary.org/obo/OBI_0000932	is_a	OBI
OBI_0000154	OBI_0000014	http://purl.obolibrary.org/obo/OBI_0000154	http://purl.obolibrary.org/obo/OBI_0000014	is_a	OBI
OBI_0001485	NA	http://purl.obolibrary.org/obo/OBI_0001485	NA	is_a	OBI
OBI_0001485	OBI_0001633	http://purl.obolibrary.org/obo/OBI_0001485	http://purl.obolibrary.org/obo/OBI_0001633	is_a	OBI
OBI_0000153	NA	http://purl.obolibrary.org/obo/OBI_0000153	NA	is_a	OBI
OBI_0000153	OBI_0000094	http://purl.obolibrary.org/obo/OBI_0000153	http://purl.obolibrary.org/obo/OBI_0000094	is_a	OBI
OBI_0001484	OBI_0002055	http://purl.obolibrary.org/obo/OBI_0001484	http://purl.obolibrary.org/obo/OBI_0002055	is_a	OBI
OBI_0001487	OBI_0001192	http://purl.obolibrary.org/obo/OBI_0001487	http://purl.obolibrary.org/obo/OBI_0001192	is_a	OBI
OBI_0001486	BFO_0000016	http://purl.obolibrary.org/obo/OBI_0001486	http://purl.obolibrary.org/obo/BFO_0000016	is_a	OBI
OBI_0001489	OBI_0001478	http://purl.obolibrary.org/obo/OBI_0001489	http://purl.obolibrary.org/obo/OBI_0001478	is_a	OBI
OBI_0000158	IAO_0000030	http://purl.obolibrary.org/obo/OBI_0000158	http://purl.obolibrary.org/obo/IAO_0000030	is_a	OBI
OBI_0001488	OBI_0001178	http://purl.obolibrary.org/obo/OBI_0001488	http://purl.obolibrary.org/obo/OBI_0001178	is_a	OBI
OBI_1200000	OBI_0000950	http://purl.obolibrary.org/obo/OBI_1200000	http://purl.obolibrary.org/obo/OBI_0000950	is_a	OBI
OBI_0001490	OBI_0001233	http://purl.obolibrary.org/obo/OBI_0001490	http://purl.obolibrary.org/obo/OBI_0001233	is_a	OBI
OBI_0001492	OBI_0002073	http://purl.obolibrary.org/obo/OBI_0001492	http://purl.obolibrary.org/obo/OBI_0002073	is_a	OBI
OBI_0000161	OBI_0000220	http://purl.obolibrary.org/obo/OBI_0000161	http://purl.obolibrary.org/obo/OBI_0000220	is_a	OBI
OBI_0001491	OBI_0001146	http://purl.obolibrary.org/obo/OBI_0001491	http://purl.obolibrary.org/obo/OBI_0001146	is_a	OBI
OBI_0000163	REO_0000171	http://purl.obolibrary.org/obo/OBI_0000163	http://purl.obolibrary.org/obo/REO_0000171	is_a	OBI
OBI_0001494	OBI_0600058	http://purl.obolibrary.org/obo/OBI_0001494	http://purl.obolibrary.org/obo/OBI_0600058	is_a	OBI
OBI_0001493	OBI_0001550	http://purl.obolibrary.org/obo/OBI_0001493	http://purl.obolibrary.org/obo/OBI_0001550	is_a	OBI
OBI_0000162	OBI_0000204	http://purl.obolibrary.org/obo/OBI_0000162	http://purl.obolibrary.org/obo/OBI_0000204	is_a	OBI
IAO_0000129	IAO_0000028	http://purl.obolibrary.org/obo/IAO_0000129	http://purl.obolibrary.org/obo/IAO_0000028	is_a	OBI
OBI_0001496	OBI_0001217	http://purl.obolibrary.org/obo/OBI_0001496	http://purl.obolibrary.org/obo/OBI_0001217	is_a	OBI
OBI_0000164	OBI_0000731	http://purl.obolibrary.org/obo/OBI_0000164	http://purl.obolibrary.org/obo/OBI_0000731	is_a	OBI
OBI_0001495	OBI_0002055	http://purl.obolibrary.org/obo/OBI_0001495	http://purl.obolibrary.org/obo/OBI_0002055	is_a	OBI
OBI_0001498	OBI_0000997	http://purl.obolibrary.org/obo/OBI_0001498	http://purl.obolibrary.org/obo/OBI_0000997	is_a	OBI
OBI_0000167	IAO_0000030	http://purl.obolibrary.org/obo/OBI_0000167	http://purl.obolibrary.org/obo/IAO_0000030	is_a	OBI
OBI_0001497	OBI_0001269	http://purl.obolibrary.org/obo/OBI_0001497	http://purl.obolibrary.org/obo/OBI_0001269	is_a	OBI
OBI_0000169	OBI_0000214	http://purl.obolibrary.org/obo/OBI_0000169	http://purl.obolibrary.org/obo/OBI_0000214	is_a	OBI
OBI_0001499	OBI_0001146	http://purl.obolibrary.org/obo/OBI_0001499	http://purl.obolibrary.org/obo/OBI_0001146	is_a	OBI
IAO_0000131	IAO_0000028	http://purl.obolibrary.org/obo/IAO_0000131	http://purl.obolibrary.org/obo/IAO_0000028	is_a	OBI
IAO_0000132	IAO_0000028	http://purl.obolibrary.org/obo/IAO_0000132	http://purl.obolibrary.org/obo/IAO_0000028	is_a	OBI
OBI_0500007	OBI_0000115	http://purl.obolibrary.org/obo/OBI_0500007	http://purl.obolibrary.org/obo/OBI_0000115	is_a	OBI
OBI_0500006	OBI_0500000	http://purl.obolibrary.org/obo/OBI_0500006	http://purl.obolibrary.org/obo/OBI_0500000	is_a	OBI
OBI_0500009	OBI_0500000	http://purl.obolibrary.org/obo/OBI_0500009	http://purl.obolibrary.org/obo/OBI_0500000	is_a	OBI
OBI_0000172	IAO_0000109	http://purl.obolibrary.org/obo/OBI_0000172	http://purl.obolibrary.org/obo/IAO_0000109	is_a	OBI
OBI_0500008	OBI_0500014	http://purl.obolibrary.org/obo/OBI_0500008	http://purl.obolibrary.org/obo/OBI_0500014	is_a	OBI
OBI_0000171	OBI_0000105	http://purl.obolibrary.org/obo/OBI_0000171	http://purl.obolibrary.org/obo/OBI_0000105	is_a	OBI
OBI_0000174	BFO_0000023	http://purl.obolibrary.org/obo/OBI_0000174	http://purl.obolibrary.org/obo/BFO_0000023	is_a	OBI
OBI_0000175	OBI_0000071	http://purl.obolibrary.org/obo/OBI_0000175	http://purl.obolibrary.org/obo/OBI_0000071	is_a	OBI
OBI_0500001	OBI_0500000	http://purl.obolibrary.org/obo/OBI_0500001	http://purl.obolibrary.org/obo/OBI_0500000	is_a	OBI
OBI_0500000	IAO_0000104	http://purl.obolibrary.org/obo/OBI_0500000	http://purl.obolibrary.org/obo/IAO_0000104	is_a	OBI
OBI_0500003	OBI_0500002	http://purl.obolibrary.org/obo/OBI_0500003	http://purl.obolibrary.org/obo/OBI_0500002	is_a	OBI
OBI_0500002	OBI_0000115	http://purl.obolibrary.org/obo/OBI_0500002	http://purl.obolibrary.org/obo/OBI_0000115	is_a	OBI
OBI_0500005	OBI_0500000	http://purl.obolibrary.org/obo/OBI_0500005	http://purl.obolibrary.org/obo/OBI_0500000	is_a	OBI
OBI_0500004	OBI_0500003	http://purl.obolibrary.org/obo/OBI_0500004	http://purl.obolibrary.org/obo/OBI_0500003	is_a	OBI
IAO_0000140	IAO_0000027	http://purl.obolibrary.org/obo/IAO_0000140	http://purl.obolibrary.org/obo/IAO_0000027	is_a	OBI
OBI_9999994	OBI_0000903	http://purl.obolibrary.org/obo/OBI_9999994	http://purl.obolibrary.org/obo/OBI_0000903	is_a	OBI
OBI_9999994	NA	http://purl.obolibrary.org/obo/OBI_9999994	NA	is_a	OBI
IAO_0000144	OBI_0001909	http://purl.obolibrary.org/obo/IAO_0000144	http://purl.obolibrary.org/obo/OBI_0001909	is_a	OBI
IAO_0000144	IAO_0000300	http://purl.obolibrary.org/obo/IAO_0000144	http://purl.obolibrary.org/obo/IAO_0000300	is_a	OBI
OBI_0500018	OBI_0500000	http://purl.obolibrary.org/obo/OBI_0500018	http://purl.obolibrary.org/obo/OBI_0500000	is_a	OBI
OBI_0500017	OBI_0500000	http://purl.obolibrary.org/obo/OBI_0500017	http://purl.obolibrary.org/obo/OBI_0500000	is_a	OBI
OBI_0500019	OBI_0500000	http://purl.obolibrary.org/obo/OBI_0500019	http://purl.obolibrary.org/obo/OBI_0500000	is_a	OBI
OBI_0001430	OBI_0500000	http://purl.obolibrary.org/obo/OBI_0001430	http://purl.obolibrary.org/obo/OBI_0500000	is_a	OBI
OBI_0001432	OBI_0500000	http://purl.obolibrary.org/obo/OBI_0001432	http://purl.obolibrary.org/obo/OBI_0500000	is_a	OBI
OBI_0000101	IAO_0000109	http://purl.obolibrary.org/obo/OBI_0000101	http://purl.obolibrary.org/obo/IAO_0000109	is_a	OBI
OBI_0500010	OBI_0500000	http://purl.obolibrary.org/obo/OBI_0500010	http://purl.obolibrary.org/obo/OBI_0500000	is_a	OBI
OBI_0500012	OBI_0500007	http://purl.obolibrary.org/obo/OBI_0500012	http://purl.obolibrary.org/obo/OBI_0500007	is_a	OBI
OBI_0000103	OBI_0000102	http://purl.obolibrary.org/obo/OBI_0000103	http://purl.obolibrary.org/obo/OBI_0000102	is_a	OBI
OBI_0500011	OBI_0500007	http://purl.obolibrary.org/obo/OBI_0500011	http://purl.obolibrary.org/obo/OBI_0500007	is_a	OBI
OBI_0001433	OBI_0001414	http://purl.obolibrary.org/obo/OBI_0001433	http://purl.obolibrary.org/obo/OBI_0001414	is_a	OBI
OBI_0000102	OBI_0000202	http://purl.obolibrary.org/obo/OBI_0000102	http://purl.obolibrary.org/obo/OBI_0000202	is_a	OBI
OBI_0000105	OBI_0000094	http://purl.obolibrary.org/obo/OBI_0000105	http://purl.obolibrary.org/obo/OBI_0000094	is_a	OBI
OBI_0500014	OBI_0500000	http://purl.obolibrary.org/obo/OBI_0500014	http://purl.obolibrary.org/obo/OBI_0500000	is_a	OBI
OBI_0001436	OBI_0001269	http://purl.obolibrary.org/obo/OBI_0001436	http://purl.obolibrary.org/obo/OBI_0001269	is_a	OBI
OBI_0500013	OBI_0500007	http://purl.obolibrary.org/obo/OBI_0500013	http://purl.obolibrary.org/obo/OBI_0500007	is_a	OBI
OBI_0001435	OBI_0500000	http://purl.obolibrary.org/obo/OBI_0001435	http://purl.obolibrary.org/obo/OBI_0500000	is_a	OBI
OBI_0500016	OBI_0500014	http://purl.obolibrary.org/obo/OBI_0500016	http://purl.obolibrary.org/obo/OBI_0500014	is_a	OBI
OBI_0001438	OBI_0001456	http://purl.obolibrary.org/obo/OBI_0001438	http://purl.obolibrary.org/obo/OBI_0001456	is_a	OBI
OBI_0500015	OBI_0500014	http://purl.obolibrary.org/obo/OBI_0500015	http://purl.obolibrary.org/obo/OBI_0500014	is_a	OBI
OBI_0001437	OBI_0001459	http://purl.obolibrary.org/obo/OBI_0001437	http://purl.obolibrary.org/obo/OBI_0001459	is_a	OBI
OBI_0001429	OBI_0500000	http://purl.obolibrary.org/obo/OBI_0001429	http://purl.obolibrary.org/obo/OBI_0500000	is_a	OBI
OBI_0500028	OBI_0500026	http://purl.obolibrary.org/obo/OBI_0500028	http://purl.obolibrary.org/obo/OBI_0500026	is_a	OBI
OBI_0001441	OBI_0500000	http://purl.obolibrary.org/obo/OBI_0001441	http://purl.obolibrary.org/obo/OBI_0500000	is_a	OBI
OBI_0000110	OBI_0000250	http://purl.obolibrary.org/obo/OBI_0000110	http://purl.obolibrary.org/obo/OBI_0000250	is_a	OBI
OBI_0001440	OBI_0500000	http://purl.obolibrary.org/obo/OBI_0001440	http://purl.obolibrary.org/obo/OBI_0500000	is_a	OBI
OBI_0000112	BFO_0000023	http://purl.obolibrary.org/obo/OBI_0000112	http://purl.obolibrary.org/obo/BFO_0000023	is_a	OBI
OBI_0001442	OBI_0000071	http://purl.obolibrary.org/obo/OBI_0001442	http://purl.obolibrary.org/obo/OBI_0000071	is_a	OBI
OBI_0500020	OBI_0500000	http://purl.obolibrary.org/obo/OBI_0500020	http://purl.obolibrary.org/obo/OBI_0500000	is_a	OBI
OBI_0500023	IAO_0000055	http://purl.obolibrary.org/obo/OBI_0500023	http://purl.obolibrary.org/obo/IAO_0000055	is_a	OBI
OBI_0001445	OBI_1110129	http://purl.obolibrary.org/obo/OBI_0001445	http://purl.obolibrary.org/obo/OBI_1110129	is_a	OBI
OBI_0500022	IAO_0000055	http://purl.obolibrary.org/obo/OBI_0500022	http://purl.obolibrary.org/obo/IAO_0000055	is_a	OBI
OBI_0001444	OBI_0500000	http://purl.obolibrary.org/obo/OBI_0001444	http://purl.obolibrary.org/obo/OBI_0500000	is_a	OBI
OBI_0000113	OBI_0000015	http://purl.obolibrary.org/obo/OBI_0000113	http://purl.obolibrary.org/obo/OBI_0000015	is_a	OBI
OBI_0000116	OBI_0000202	http://purl.obolibrary.org/obo/OBI_0000116	http://purl.obolibrary.org/obo/OBI_0000202	is_a	OBI
OBI_0500025	OBI_0500024	http://purl.obolibrary.org/obo/OBI_0500025	http://purl.obolibrary.org/obo/OBI_0500024	is_a	OBI
OBI_0001447	OBI_0001193	http://purl.obolibrary.org/obo/OBI_0001447	http://purl.obolibrary.org/obo/OBI_0001193	is_a	OBI
OBI_0001447	GO_0071607	http://purl.obolibrary.org/obo/OBI_0001447	http://purl.obolibrary.org/obo/GO_0071607	is_a	OBI
OBI_0000115	OBI_0500000	http://purl.obolibrary.org/obo/OBI_0000115	http://purl.obolibrary.org/obo/OBI_0500000	is_a	OBI
OBI_0500024	OBI_0500023	http://purl.obolibrary.org/obo/OBI_0500024	http://purl.obolibrary.org/obo/OBI_0500023	is_a	OBI
OBI_0001446	GO_0032618	http://purl.obolibrary.org/obo/OBI_0001446	http://purl.obolibrary.org/obo/GO_0032618	is_a	OBI
OBI_0001446	OBI_0001193	http://purl.obolibrary.org/obo/OBI_0001446	http://purl.obolibrary.org/obo/OBI_0001193	is_a	OBI
OBI_0000118	IAO_0000100	http://purl.obolibrary.org/obo/OBI_0000118	http://purl.obolibrary.org/obo/IAO_0000100	is_a	OBI
OBI_0500027	OBI_0500026	http://purl.obolibrary.org/obo/OBI_0500027	http://purl.obolibrary.org/obo/OBI_0500026	is_a	OBI
OBI_0001449	OBI_1110129	http://purl.obolibrary.org/obo/OBI_0001449	http://purl.obolibrary.org/obo/OBI_1110129	is_a	OBI
OBI_0000117	OBI_0000070	http://purl.obolibrary.org/obo/OBI_0000117	http://purl.obolibrary.org/obo/OBI_0000070	is_a	OBI
OBI_0500026	OBI_0001755	http://purl.obolibrary.org/obo/OBI_0500026	http://purl.obolibrary.org/obo/OBI_0001755	is_a	OBI
OBI_0001448	OBI_0500000	http://purl.obolibrary.org/obo/OBI_0001448	http://purl.obolibrary.org/obo/OBI_0500000	is_a	OBI
OBI_0001439	OBI_0001193	http://purl.obolibrary.org/obo/OBI_0001439	http://purl.obolibrary.org/obo/OBI_0001193	is_a	OBI
OBI_0001439	GO_0035393	http://purl.obolibrary.org/obo/OBI_0001439	http://purl.obolibrary.org/obo/GO_0035393	is_a	OBI
NCBITaxon_7742	NCBITaxon_33213	http://purl.obolibrary.org/obo/NCBITaxon_7742	http://purl.obolibrary.org/obo/NCBITaxon_33213	is_a	OBI
OBI_0001450	OBI_1110129	http://purl.obolibrary.org/obo/OBI_0001450	http://purl.obolibrary.org/obo/OBI_1110129	is_a	OBI
UBERON_0002812	UBERON_0000465	http://purl.obolibrary.org/obo/UBERON_0002812	http://purl.obolibrary.org/obo/UBERON_0000465	is_a	OBI
OBI_0001452	OBI_0001416	http://purl.obolibrary.org/obo/OBI_0001452	http://purl.obolibrary.org/obo/OBI_0001416	is_a	OBI
OBI_0001451	OBI_1110129	http://purl.obolibrary.org/obo/OBI_0001451	http://purl.obolibrary.org/obo/OBI_1110129	is_a	OBI
UBERON_0002813	UBERON_0000465	http://purl.obolibrary.org/obo/UBERON_0002813	http://purl.obolibrary.org/obo/UBERON_0000465	is_a	OBI
OBI_0001454	OBI_0500000	http://purl.obolibrary.org/obo/OBI_0001454	http://purl.obolibrary.org/obo/OBI_0500000	is_a	OBI
OBI_0001453	OBI_0001385	http://purl.obolibrary.org/obo/OBI_0001453	http://purl.obolibrary.org/obo/OBI_0001385	is_a	OBI
OBI_0001453	OBI_0001327	http://purl.obolibrary.org/obo/OBI_0001453	http://purl.obolibrary.org/obo/OBI_0001327	is_a	OBI
OBI_0000125	IAO_0000109	http://purl.obolibrary.org/obo/OBI_0000125	http://purl.obolibrary.org/obo/IAO_0000109	is_a	OBI
OBI_0001456	OBI_1110129	http://purl.obolibrary.org/obo/OBI_0001456	http://purl.obolibrary.org/obo/OBI_1110129	is_a	OBI
OBI_0001455	OBI_0001230	http://purl.obolibrary.org/obo/OBI_0001455	http://purl.obolibrary.org/obo/OBI_0001230	is_a	OBI
OBI_0001457	OBI_0001218	http://purl.obolibrary.org/obo/OBI_0001457	http://purl.obolibrary.org/obo/OBI_0001218	is_a	OBI
OBI_0000129	OBI_0000025	http://purl.obolibrary.org/obo/OBI_0000129	http://purl.obolibrary.org/obo/OBI_0000025	is_a	OBI
OBI_0001459	OBI_1110129	http://purl.obolibrary.org/obo/OBI_0001459	http://purl.obolibrary.org/obo/OBI_1110129	is_a	OBI
OBI_0000119	IAO_0000109	http://purl.obolibrary.org/obo/OBI_0000119	http://purl.obolibrary.org/obo/IAO_0000109	is_a	OBI
CHEBI_51760	REO_0000280	http://purl.obolibrary.org/obo/CHEBI_51760	http://purl.obolibrary.org/obo/REO_0000280	is_a	OBI
CHEBI_51756	REO_0000280	http://purl.obolibrary.org/obo/CHEBI_51756	http://purl.obolibrary.org/obo/REO_0000280	is_a	OBI
OBI_0001461	OBI_0001436	http://purl.obolibrary.org/obo/OBI_0001461	http://purl.obolibrary.org/obo/OBI_0001436	is_a	OBI
OBI_0001460	OBI_0000115	http://purl.obolibrary.org/obo/OBI_0001460	http://purl.obolibrary.org/obo/OBI_0000115	is_a	OBI
OBI_0001463	NA	http://purl.obolibrary.org/obo/OBI_0001463	NA	is_a	OBI
OBI_0001463	OBI_0000424	http://purl.obolibrary.org/obo/OBI_0001463	http://purl.obolibrary.org/obo/OBI_0000424	is_a	OBI
OBI_0001462	OBI_0001193	http://purl.obolibrary.org/obo/OBI_0001462	http://purl.obolibrary.org/obo/OBI_0001193	is_a	OBI
OBI_0001462	GO_0071612	http://purl.obolibrary.org/obo/OBI_0001462	http://purl.obolibrary.org/obo/GO_0071612	is_a	OBI
OBI_0000131	OBI_0000015	http://purl.obolibrary.org/obo/OBI_0000131	http://purl.obolibrary.org/obo/OBI_0000015	is_a	OBI
OBI_0000134	OBI_0000208	http://purl.obolibrary.org/obo/OBI_0000134	http://purl.obolibrary.org/obo/OBI_0000208	is_a	OBI
OBI_0001465	OBI_1110129	http://purl.obolibrary.org/obo/OBI_0001465	http://purl.obolibrary.org/obo/OBI_1110129	is_a	OBI
OBI_0001464	OBI_0500000	http://purl.obolibrary.org/obo/OBI_0001464	http://purl.obolibrary.org/obo/OBI_0500000	is_a	OBI
OBI_0000136	OBI_0002089	http://purl.obolibrary.org/obo/OBI_0000136	http://purl.obolibrary.org/obo/OBI_0002089	is_a	OBI
OBI_0001467	OBI_0001484	http://purl.obolibrary.org/obo/OBI_0001467	http://purl.obolibrary.org/obo/OBI_0001484	is_a	OBI
OBI_0001466	OBI_0001391	http://purl.obolibrary.org/obo/OBI_0001466	http://purl.obolibrary.org/obo/OBI_0001391	is_a	OBI
OBI_0001469	OBI_1110125	http://purl.obolibrary.org/obo/OBI_0001469	http://purl.obolibrary.org/obo/OBI_1110125	is_a	OBI
OBI_0001468	OBI_0100051	http://purl.obolibrary.org/obo/OBI_0001468	http://purl.obolibrary.org/obo/OBI_0100051	is_a	OBI
CHMO_0000087	OBI_0002119	http://purl.obolibrary.org/obo/CHMO_0000087	http://purl.obolibrary.org/obo/OBI_0002119	is_a	OBI
CHMO_0000089	OBI_0002119	http://purl.obolibrary.org/obo/CHMO_0000089	http://purl.obolibrary.org/obo/OBI_0002119	is_a	OBI
IAO_0000104	IAO_0000033	http://purl.obolibrary.org/obo/IAO_0000104	http://purl.obolibrary.org/obo/IAO_0000033	is_a	OBI
IAO_0000101	IAO_0000308	http://purl.obolibrary.org/obo/IAO_0000101	http://purl.obolibrary.org/obo/IAO_0000308	is_a	OBI
IAO_0000102	IAO_0000027	http://purl.obolibrary.org/obo/IAO_0000102	http://purl.obolibrary.org/obo/IAO_0000027	is_a	OBI
IAO_0000100	IAO_0000027	http://purl.obolibrary.org/obo/IAO_0000100	http://purl.obolibrary.org/obo/IAO_0000027	is_a	OBI
OBI_1110046	OBI_0600014	http://purl.obolibrary.org/obo/OBI_1110046	http://purl.obolibrary.org/obo/OBI_0600014	is_a	OBI
OBI_1110047	OBI_0001875	http://purl.obolibrary.org/obo/OBI_1110047	http://purl.obolibrary.org/obo/OBI_0001875	is_a	OBI
OBI_1110044	OBI_0001875	http://purl.obolibrary.org/obo/OBI_1110044	http://purl.obolibrary.org/obo/OBI_0001875	is_a	OBI
OBI_1110045	BFO_0000016	http://purl.obolibrary.org/obo/OBI_1110045	http://purl.obolibrary.org/obo/BFO_0000016	is_a	OBI
GO_0003674	BFO_0000015	http://purl.obolibrary.org/obo/GO_0003674	http://purl.obolibrary.org/obo/BFO_0000015	is_a	OBI
OBI_1110048	OBI_0001875	http://purl.obolibrary.org/obo/OBI_1110048	http://purl.obolibrary.org/obo/OBI_0001875	is_a	OBI
OBI_1110049	OGMS_0000031	http://purl.obolibrary.org/obo/OBI_1110049	http://purl.obolibrary.org/obo/OGMS_0000031	is_a	OBI
OBI_1110043	OBI_0100060	http://purl.obolibrary.org/obo/OBI_1110043	http://purl.obolibrary.org/obo/OBI_0100060	is_a	OBI
OBI_1110040	OGMS_0000031	http://purl.obolibrary.org/obo/OBI_1110040	http://purl.obolibrary.org/obo/OGMS_0000031	is_a	OBI
OBI_1110041	OBI_0001468	http://purl.obolibrary.org/obo/OBI_1110041	http://purl.obolibrary.org/obo/OBI_0001468	is_a	OBI
OBI_1110041	OBI_0000953	http://purl.obolibrary.org/obo/OBI_1110041	http://purl.obolibrary.org/obo/OBI_0000953	is_a	OBI
IAO_0000079	IAO_0000038	http://purl.obolibrary.org/obo/IAO_0000079	http://purl.obolibrary.org/obo/IAO_0000038	is_a	OBI
IAO_0000078	IAO_0000102	http://purl.obolibrary.org/obo/IAO_0000078	http://purl.obolibrary.org/obo/IAO_0000102	is_a	OBI
OBI_1110035	CLO_0009828	http://purl.obolibrary.org/obo/OBI_1110035	http://purl.obolibrary.org/obo/CLO_0009828	is_a	OBI
OBI_1110036	CLO_0009828	http://purl.obolibrary.org/obo/OBI_1110036	http://purl.obolibrary.org/obo/CLO_0009828	is_a	OBI
OBI_1110033	CLO_0009828	http://purl.obolibrary.org/obo/OBI_1110033	http://purl.obolibrary.org/obo/CLO_0009828	is_a	OBI
OBI_1110034	BFO_0000040	http://purl.obolibrary.org/obo/OBI_1110034	http://purl.obolibrary.org/obo/BFO_0000040	is_a	OBI
OBI_1110039	CLO_0009828	http://purl.obolibrary.org/obo/OBI_1110039	http://purl.obolibrary.org/obo/CLO_0009828	is_a	OBI
OBI_1110037	OBI_1110128	http://purl.obolibrary.org/obo/OBI_1110037	http://purl.obolibrary.org/obo/OBI_1110128	is_a	OBI
OBI_1110038	CLO_0009828	http://purl.obolibrary.org/obo/OBI_1110038	http://purl.obolibrary.org/obo/CLO_0009828	is_a	OBI
OBI_1110031	CLO_0009828	http://purl.obolibrary.org/obo/OBI_1110031	http://purl.obolibrary.org/obo/CLO_0009828	is_a	OBI
