TF_Symbol	TF_Entrez_ID	TF_Ensembl_ID	Lambert	Prev_Curated	SFARI_Score	SFARI_Syndromic	GO_Neurodev	Neurodev_TF	N_Candidate_Paper
ZNF565	147929	ENSG00000196357	TRUE	FALSE	0	0	FALSE	FALSE	0
MSANTD4	84437	ENSG00000170903	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF528	84436	ENSG00000167555	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF420	147923	ENSG00000197050	TRUE	FALSE	0	0	FALSE	FALSE	0
FOXD4	2298	ENSG00000170122	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF582	147948	ENSG00000018869	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF583	147949	ENSG00000198440	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF527	84503	ENSG00000189164	TRUE	FALSE	0	0	FALSE	FALSE	0
SP140L	93349	ENSG00000185404	TRUE	FALSE	0	0	FALSE	FALSE	0
FOXE3	2301	ENSG00000186790	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF630	57232	ENSG00000221994	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF563	147837	ENSG00000188868	TRUE	FALSE	0	0	FALSE	FALSE	0
FOXD2	2306	ENSG00000186564	TRUE	FALSE	0	0	FALSE	FALSE	0
FOXS1	2307	ENSG00000179772	TRUE	FALSE	0	0	FALSE	FALSE	0
GTF2IRD2B	389524	ENSG00000174428	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF524	147807	ENSG00000171443	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF784	147808	ENSG00000179922	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF414	84330	ENSG00000133250	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF718	255403	ENSG00000250312	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF397	84307	ENSG00000186812	TRUE	FALSE	0	0	FALSE	FALSE	0
ZKSCAN2	342357	ENSG00000155592	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF560	147741	ENSG00000198028	TRUE	FALSE	0	0	FALSE	FALSE	0
PRDM6	93166	ENSG00000061455	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF587B	100293516	ENSG00000269343	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF561	93134	ENSG00000171469	TRUE	FALSE	0	0	FALSE	FALSE	0
THAP6	152815	ENSG00000174796	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF534	147658	ENSG00000198633	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF480	147657	ENSG00000198464	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF578	147660	ENSG00000258405	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF613	79898	ENSG00000176024	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF418	147686	ENSG00000196724	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF672	79894	ENSG00000171161	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF547	284306	ENSG00000152433	TRUE	FALSE	0	0	FALSE	FALSE	0
ZIK1	284307	ENSG00000171649	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF451	26036	ENSG00000112200	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF780A	284323	ENSG00000197782	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF500	26048	ENSG00000103199	TRUE	FALSE	0	0	FALSE	FALSE	0
MIR5001	100847037	ENSG00000284407	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF776	284309	ENSG00000152443	TRUE	FALSE	0	0	FALSE	FALSE	0
ZSCAN1	284312	ENSG00000152467	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF575	284346	ENSG00000176472	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF283	284349	ENSG00000167637	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF595	152687	ENSG00000197701	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF367	195828	ENSG00000165244	TRUE	FALSE	0	0	FALSE	FALSE	0
TPRX1	284355	ENSG00000178928	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF841	284371	ENSG00000197608	TRUE	FALSE	0	0	FALSE	FALSE	0
SEBOX	645832	ENSG00000274529	TRUE	FALSE	0	0	FALSE	FALSE	0
CENPT	80152	ENSG00000102901	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF615	284370	ENSG00000197619	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF763	284390	ENSG00000197054	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF844	284391	ENSG00000223547	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF552	79818	ENSG00000178935	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF703	80139	ENSG00000183779	TRUE	FALSE	0	0	FALSE	FALSE	0
TEAD3	7005	ENSG00000007866	TRUE	FALSE	0	0	FALSE	FALSE	0
TERF1	7013	ENSG00000147601	TRUE	FALSE	0	0	FALSE	FALSE	0
ZFP82	284406	ENSG00000181007	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF717	100131827	ENSG00000227124	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF669	79862	ENSG00000188295	TRUE	FALSE	0	0	FALSE	FALSE	0
NFXL1	152518	ENSG00000170448	TRUE	FALSE	0	0	FALSE	FALSE	0
TFDP2	7029	ENSG00000114126	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF644	84146	ENSG00000122482	TRUE	FALSE	0	0	FALSE	FALSE	0
HKR1	284459	not_applicable	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF493	284443	ENSG00000196268	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF394	84124	ENSG00000160908	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF337	26152	ENSG00000130684	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF831	128611	ENSG00000124203	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF658	26149	ENSG00000274349	TRUE	FALSE	0	0	FALSE	FALSE	0
SKOR1	390598	ENSG00000188779	TRUE	FALSE	0	0	FALSE	FALSE	0
GMEB2	26205	ENSG00000101216	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF850	342892	ENSG00000267041	TRUE	FALSE	0	0	FALSE	FALSE	0
GTF2IRD2	84163	ENSG00000196275	TRUE	FALSE	0	0	FALSE	FALSE	0
ZKSCAN3	80317	ENSG00000189298	TRUE	FALSE	0	0	FALSE	FALSE	0
CXXC4	80319	ENSG00000168772	TRUE	FALSE	0	0	FALSE	FALSE	0
SP6	80320	ENSG00000189120	TRUE	FALSE	0	0	FALSE	FALSE	0
LOC107987487	107987491	not_applicable	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF404	342908	ENSG00000176222	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF696	79943	ENSG00000185730	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF284	342909	ENSG00000186026	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF677	342926	ENSG00000197928	TRUE	FALSE	0	0	FALSE	FALSE	0
BHLHE23	128408	ENSG00000125533	TRUE	FALSE	0	0	FALSE	FALSE	0
ZSCAN5B	342933	ENSG00000197213	TRUE	FALSE	0	0	FALSE	FALSE	0
ZSCAN22	342945	ENSG00000182318	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF732	654254	ENSG00000186777	TRUE	FALSE	0	0	FALSE	FALSE	0
TMF1	7110	ENSG00000144747	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF675	171392	ENSG00000197372	TRUE	FALSE	0	0	FALSE	FALSE	0
MIR7107	102465665	ENSG00000284402	TRUE	FALSE	0	0	FALSE	FALSE	0
MIR555	693140	ENSG00000207720	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF442	79973	ENSG00000198342	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF474	133923	ENSG00000164185	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF326	284695	ENSG00000162664	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF587	84914	ENSG00000198466	TRUE	FALSE	0	0	FALSE	FALSE	0
GLI4	2738	ENSG00000250571	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF341	84905	ENSG00000131061	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF317	57693	ENSG00000130803	TRUE	FALSE	0	0	FALSE	FALSE	0
ATOH8	84913	ENSG00000168874	TRUE	FALSE	0	0	FALSE	FALSE	0
ZBTB26	57684	ENSG00000171448	TRUE	FALSE	0	0	FALSE	FALSE	0
ANHX	647589	ENSG00000227059	TRUE	FALSE	0	0	FALSE	FALSE	0
FOXD4L3	286380	ENSG00000187559	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF506	440515	ENSG00000081665	TRUE	FALSE	0	0	FALSE	FALSE	0
ZFP14	57677	ENSG00000142065	TRUE	FALSE	0	0	FALSE	FALSE	0
TIGD5	84948	ENSG00000179886	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF529	57711	ENSG00000186020	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF813	126017	ENSG00000198346	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF440	126070	ENSG00000171295	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF212	7988	ENSG00000170260	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF441	126068	ENSG00000197044	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF491	126069	ENSG00000177599	TRUE	FALSE	0	0	FALSE	FALSE	0
AKAP8	10270	ENSG00000105127	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF566	84924	ENSG00000186017	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF492	57615	ENSG00000229676	TRUE	FALSE	0	0	FALSE	FALSE	0
HIC2	23119	ENSG00000169635	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF562	54811	ENSG00000171466	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF778	197320	ENSG00000170100	TRUE	FALSE	0	0	FALSE	FALSE	0
ETV3L	440695	ENSG00000253831	TRUE	FALSE	0	0	FALSE	FALSE	0
GATAD2A	54815	ENSG00000167491	TRUE	FALSE	0	0	FALSE	FALSE	0
RAX2	84839	ENSG00000173976	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF496	84838	ENSG00000162714	TRUE	FALSE	0	0	FALSE	FALSE	0
CAMTA2	23125	ENSG00000108509	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF586	54807	ENSG00000083828	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF443	10224	ENSG00000180855	TRUE	FALSE	0	0	FALSE	FALSE	0
POGK	57645	ENSG00000143157	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF514	84874	ENSG00000144026	TRUE	FALSE	0	0	FALSE	FALSE	0
NOBOX	135935	ENSG00000106410	TRUE	FALSE	0	0	FALSE	FALSE	0
ZBTB45	84878	ENSG00000119574	TRUE	FALSE	0	0	FALSE	FALSE	0
TOPORS	10210	ENSG00000197579	TRUE	FALSE	0	0	FALSE	FALSE	0
ATMIN	23300	ENSG00000166454	TRUE	FALSE	0	0	FALSE	FALSE	0
ZSCAN2	54993	ENSG00000176371	TRUE	FALSE	0	0	FALSE	FALSE	0
HMG20A	10363	ENSG00000140382	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF770	54989	ENSG00000198146	TRUE	FALSE	0	0	FALSE	FALSE	0
ZGLP1	100125288	ENSG00000220201	TRUE	FALSE	0	0	FALSE	FALSE	0
ZSCAN30	100101467	ENSG00000186814	TRUE	FALSE	0	0	FALSE	FALSE	0
CAMTA1	23261	ENSG00000171735	TRUE	FALSE	0	0	FALSE	FALSE	0
RBAK	57786	ENSG00000146587	TRUE	FALSE	0	0	FALSE	FALSE	0
SNAPC5	10302	ENSG00000174446	TRUE	FALSE	0	0	FALSE	FALSE	0
CHCHD3	54927	ENSG00000106554	TRUE	FALSE	0	0	FALSE	FALSE	0
ZXDB	158586	ENSG00000198455	TRUE	FALSE	0	0	FALSE	FALSE	0
ZSCAN32	54925	ENSG00000140987	TRUE	FALSE	0	0	FALSE	FALSE	0
CBLL2	158506	ENSG00000175809	TRUE	FALSE	0	0	FALSE	FALSE	0
GLMP	112770	ENSG00000198715	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF804B	219578	ENSG00000182348	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF7	7553	ENSG00000147789	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF711	7552	ENSG00000147180	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF8	7554	ENSG00000278129	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF12	7559	ENSG00000164631	TRUE	FALSE	0	0	FALSE	FALSE	0
GATAD2B	57459	ENSG00000143614	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF14	7561	ENSG00000105708	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF708	7562	ENSG00000182141	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF17	7565	ENSG00000186272	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF20	7568	ENSG00000132010	TRUE	FALSE	0	0	FALSE	FALSE	0
TIGD3	220359	ENSG00000173825	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF19	7567	ENSG00000157429	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF782	158431	ENSG00000196597	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF182	7569	ENSG00000147118	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF23	7571	ENSG00000167377	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF22	7570	ENSG00000165512	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF26	7574	ENSG00000198393	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF594	84622	ENSG00000180626	TRUE	FALSE	0	0	FALSE	FALSE	0
ZSCAN20	7579	ENSG00000121903	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF28	7576	ENSG00000198538	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF33A	7581	ENSG00000189180	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF469	84627	ENSG00000225614	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF32	7580	ENSG00000169740	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF35	7584	ENSG00000169981	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF33B	7582	ENSG00000196693	TRUE	FALSE	0	0	FALSE	FALSE	0
ZBTB37	84614	ENSG00000185278	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF37A	7587	ENSG00000075407	TRUE	FALSE	0	0	FALSE	FALSE	0
ZKSCAN1	7586	ENSG00000106261	TRUE	FALSE	0	0	FALSE	FALSE	0
ZSCAN21	7589	ENSG00000166529	TRUE	FALSE	0	0	FALSE	FALSE	0
ZGPAT	84619	ENSG00000197114	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF41	7592	ENSG00000147124	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF45	7596	ENSG00000124459	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF43	7594	ENSG00000198521	TRUE	FALSE	0	0	FALSE	FALSE	0
ZBTB25	7597	ENSG00000089775	TRUE	FALSE	0	0	FALSE	FALSE	0
FBXL19	54620	ENSG00000099364	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF347	84671	ENSG00000197937	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF483	158399	ENSG00000173258	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF512B	57473	ENSG00000196700	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF490	57474	ENSG00000188033	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF280B	140883	ENSG00000275004	TRUE	FALSE	0	0	FALSE	FALSE	0
GLYR1	84656	ENSG00000140632	TRUE	FALSE	0	0	FALSE	FALSE	0
SPZ1	84654	ENSG00000164299	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF69	7620	ENSG00000198429	TRUE	FALSE	0	0	FALSE	FALSE	0
ARGFX	503582	ENSG00000186103	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF74	7625	ENSG00000185252	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF70	7621	ENSG00000187792	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF286A	57335	ENSG00000187607	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF25	219749	ENSG00000175395	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF287	57336	ENSG00000141040	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF304	57343	ENSG00000131845	TRUE	FALSE	0	0	FALSE	FALSE	0
RHOXF2	84528	ENSG00000131721	TRUE	FALSE	0	0	FALSE	FALSE	0
MIR7704	102465802	ENSG00000283880	TRUE	FALSE	0	0	FALSE	FALSE	0
ZFP37	7539	ENSG00000136866	TRUE	FALSE	0	0	FALSE	FALSE	0
ZFY	7544	ENSG00000067646	TRUE	FALSE	0	0	FALSE	FALSE	0
FOXD4L4	349334	ENSG00000184659	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF2	7549	ENSG00000275111	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF3	7551	ENSG00000166526	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF157	7712	ENSG00000147117	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF165	7718	ENSG00000197279	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF471	57573	ENSG00000196263	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF174	7727	ENSG00000103343	TRUE	FALSE	0	0	FALSE	FALSE	0
MBNL2	10150	ENSG00000139793	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF177	7730	ENSG00000188629	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF180	7733	ENSG00000167384	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF319	57567	ENSG00000166188	TRUE	FALSE	0	0	FALSE	FALSE	0
ZSCAN26	7741	ENSG00000197062	TRUE	FALSE	0	0	FALSE	FALSE	0
ZKSCAN8	7745	ENSG00000198315	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF195	7748	ENSG00000005801	TRUE	FALSE	0	0	FALSE	FALSE	0
AKAP8L	26993	ENSG00000011243	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF853	54753	ENSG00000236609	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF200	7752	ENSG00000010539	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF609	23060	ENSG00000180357	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF285	26974	ENSG00000267508	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF577	84765	ENSG00000161551	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF208	7757	ENSG00000160321	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF214	7761	ENSG00000149050	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF624	57547	ENSG00000197566	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF213	7760	ENSG00000085644	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF607	84775	ENSG00000198182	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF215	7762	ENSG00000149054	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF223	7766	ENSG00000178386	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF225	7768	ENSG00000256294	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF256	10172	ENSG00000152454	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF226	7769	ENSG00000167380	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF112	7771	ENSG00000062370	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF227	7770	ENSG00000131115	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF230	7773	ENSG00000159882	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF229	7772	ENSG00000278318	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF236	7776	ENSG00000130856	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF232	7775	ENSG00000167840	TRUE	FALSE	0	0	FALSE	FALSE	0
ZBTB43	23099	ENSG00000169155	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF687	57592	ENSG00000143373	TRUE	FALSE	0	0	FALSE	FALSE	0
EBF4	57593	ENSG00000088881	TRUE	FALSE	0	0	FALSE	FALSE	0
ZFP28	140612	ENSG00000196867	TRUE	FALSE	0	0	FALSE	FALSE	0
ZFP92	139735	ENSG00000189420	TRUE	FALSE	0	0	FALSE	FALSE	0
HOMEZ	57594	ENSG00000215271	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF197	10168	ENSG00000186448	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF316	100131017	ENSG00000205903	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF75A	7627	ENSG00000162086	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF75D	7626	ENSG00000186376	TRUE	FALSE	0	0	FALSE	FALSE	0
USF3	205717	ENSG00000176542	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF80	7634	ENSG00000174255	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF79	7633	ENSG00000196152	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF221	7638	ENSG00000159905	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF84	7637	ENSG00000198040	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF608	57507	ENSG00000168916	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF85	7639	ENSG00000105750	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF91	7644	ENSG00000167232	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF729	100287226	ENSG00000196350	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF90	7643	ENSG00000213988	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF99	7652	ENSG00000213973	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF438	220929	ENSG00000183621	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF121	7675	ENSG00000197961	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF222	7673	ENSG00000159885	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF124	7678	ENSG00000196418	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF132	7691	ENSG00000131849	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF133	7692	ENSG00000125846	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF837	116412	ENSG00000152475	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF136	7695	ENSG00000196646	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF138	7697	ENSG00000197008	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF485	220992	ENSG00000198298	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF140	7699	ENSG00000196387	TRUE	FALSE	0	0	FALSE	FALSE	0
NKX1-1	54729	ENSG00000235608	TRUE	FALSE	0	0	FALSE	FALSE	0
FOXR2	139628	ENSG00000189299	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF142	7701	ENSG00000115568	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF358	140467	ENSG00000198816	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF141	7700	ENSG00000131127	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF146	7705	ENSG00000167635	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF155	7711	ENSG00000204920	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF154	7710	ENSG00000179909	TRUE	FALSE	0	0	FALSE	FALSE	0
ZBTB41	360023	ENSG00000177888	TRUE	FALSE	0	0	FALSE	FALSE	0
NANOGNB	360030	ENSG00000205857	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF540	163255	ENSG00000171817	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF676	163223	ENSG00000196109	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF100	163227	ENSG00000197020	TRUE	FALSE	0	0	FALSE	FALSE	0
ZBTB6	10773	ENSG00000186130	TRUE	FALSE	0	0	FALSE	FALSE	0
MSANTD1	345222	ENSG00000188981	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF101	94039	ENSG00000181896	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF117	51351	not_applicable	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF771	51333	ENSG00000179965	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF30	90075	ENSG00000168661	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF710	374655	ENSG00000140548	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF571	51276	ENSG00000180479	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF780B	163131	ENSG00000128000	TRUE	FALSE	0	0	FALSE	FALSE	0
CSRNP2	81566	ENSG00000110925	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF526	116115	ENSG00000167625	TRUE	FALSE	0	0	FALSE	FALSE	0
FOXR1	283150	ENSG00000176302	TRUE	FALSE	0	0	FALSE	FALSE	0
ZIM2	23619	ENSG00000269699	TRUE	FALSE	0	0	FALSE	FALSE	0
TCF24	100129654	ENSG00000261787	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF781	163115	ENSG00000196381	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF699	374879	ENSG00000196110	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF114	163071	ENSG00000178150	TRUE	FALSE	0	0	FALSE	FALSE	0
ASCL4	121549	ENSG00000187855	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF567	163081	ENSG00000189042	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF829	374899	ENSG00000185869	TRUE	FALSE	0	0	FALSE	FALSE	0
ZKSCAN5	23660	ENSG00000196652	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF728	388523	ENSG00000269067	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF879	345462	ENSG00000234284	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF709	163051	ENSG00000242852	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF564	163050	ENSG00000249709	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF579	163033	ENSG00000218891	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF791	163049	ENSG00000173875	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF470	388566	ENSG00000197016	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF761	388561	ENSG00000160336	TRUE	FALSE	0	0	FALSE	FALSE	0
TGIF2LX	90316	ENSG00000153779	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF616	90317	ENSG00000204611	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF773	374928	ENSG00000152439	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF749	388567	ENSG00000186230	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF324B	388569	ENSG00000249471	TRUE	FALSE	0	0	FALSE	FALSE	0
ARID5A	10865	ENSG00000196843	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF790	388536	ENSG00000197863	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF808	388558	ENSG00000198482	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF777	27153	ENSG00000196453	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF568	374900	ENSG00000198453	TRUE	FALSE	0	0	FALSE	FALSE	0
ZNF584	201514	ENSG00000171574	TRUE	FALSE	0	0	FALSE	FALSE	0
