TF_Symbol	PubMed_ID	Source	Status
NFKB1	15044535	TRRUST	unexamined
NFKB1	15729715	TRRUST	unexamined
NFKB1	19570036	TRRUST	unexamined
SRF	20511232	TRRUST	curated
SRF	16456537	TRRUST	curated
SRF	19801679	TRRUST	curated
SRF	9529161	TRRUST	curated
SRF	23406902	TRRUST	curated
SRF	17215322	TRRUST	curated
SRF	19190182	TRRUST	discarded
SRF	15623502	TRRUST	unexamined
SRF	16170155	TRRUST	unexamined
SRF	1531519	TRRUST	unexamined
SRF	9032300	TRRUST	unexamined
SRF	22456196	TRRUST	unexamined
SRF	10742173	TRRUST	unexamined
SRF	9734357	TRRUST	unexamined
SRF	11846562	TRRUST	unexamined
SRF	2200737	TRRUST	unexamined
SRF	2493627	TRRUST	unexamined
SRF	15806162	TRRUST	unexamined
SRF	20808827	TRRUST	unexamined
SRF	21131446	TRRUST	unexamined
SRF	21670154	TRRUST	unexamined
SRF	9880563	TRRUST	unexamined
SRF	12654640	TRRUST	unexamined
SRF	19724058	TRRUST	unexamined
SRF	15514113	TRRUST	unexamined
SRF	18604245	TRRUST	unexamined
SRF	16814806	TRRUST	unexamined
SRF	15550677	TRRUST	unexamined
SRF	14970199	TRRUST	unexamined
SRF	18780286	TRRUST	unexamined
SRF	19269978	TRRUST	unexamined
SRF	10993896	TRRUST	unexamined
SRF	12486129	TRRUST	unexamined
SRF	20404088	TRRUST	unexamined
SRF	12496415	TRRUST	unexamined
SRF	18557893	TRRUST	unexamined
SRF	9813041	TRRUST	unexamined
SRF	15550397	TRRUST	unexamined
SRF	16597624	TRRUST	unexamined
SRF	21984848	TRRUST	unexamined
AHR	19154183	TRRUST	curated
AHR	23994556	TRRUST	curated
AHR	20395535	TRRUST	curated
AHR	24639079	TRRUST	discarded
AHR	1317062	TRRUST	discarded
AHR	11248424	TRRUST	discarded
AHR	20460431	TRRUST	unexamined
AHR	18848529	TRRUST	unexamined
AHR	19255421	TRRUST	unexamined
AHR	8631989	TRRUST	unexamined
AHR	18259752	TRRUST	unexamined
AHR	24380854	TRRUST	unexamined
AHR	22596188	TRRUST	unexamined
AHR	12213390	TRRUST	unexamined
AHR	9865727	TRRUST	unexamined
AHR	17012224	TRRUST	unexamined
AHR	10359656	TRRUST	unexamined
AHR	12376470	TRRUST	unexamined
AHR	15325265	TRRUST	unexamined
AHR	19376845	TRRUST	unexamined
AHR	21357676	TRRUST	unexamined
AHR	8631128	TRRUST	unexamined
AHR	9698073	TRRUST	unexamined
AHR	16115918	TRRUST	unexamined
AHR	19287966	TRRUST	unexamined
AHR	21742528	TRRUST	unexamined
AHR	24299737	TRRUST	unexamined
AHR	19928584	TRRUST	unexamined
AHR	10478842	TRRUST	unexamined
AHR	22981205	TRRUST	unexamined
AHR	23349129	TRRUST	unexamined
AHR	20511231	TRRUST	unexamined
AHR	18483242	TRRUST	unexamined
AHR	21736709	TRRUST	unexamined
AHR	11114727	TRRUST	unexamined
AHR	16091746	TRRUST	unexamined
AHR	12417031	TRRUST	unexamined
AHR	18172616	TRRUST	unexamined
AHR	9466822	TRRUST	unexamined
AHR	18524851	TRRUST	unexamined
AHR	16260617	TRRUST	unexamined
AHR	15313166	TRRUST	unexamined
AHR	19474220	TRRUST	unexamined
AHR	19470599	TRRUST	unexamined
AHR	22442665	TRRUST	unexamined
AHR	20573986	TRRUST	unexamined
AHR	22684894	TRRUST	unexamined
AHR	21266768	TRRUST	unexamined
AHR	21266776	TRRUST	unexamined
AHR	19703987	TRRUST	unexamined
AHR	21930594	TRRUST	unexamined
AHR	24145128	TRRUST	unexamined
AHR	23800876	TRRUST	unexamined
AHR	19716514	TRRUST	unexamined
AHR	15213229	TRRUST	unexamined
AHR	19822660	TRRUST	unexamined
AHR	14660629	TRRUST	unexamined
AHR	19146932	TRRUST	unexamined
AHR	16952353	TRRUST	unexamined
AHR	21115475	TRRUST	unexamined
HES1	15467735	TRRUST	curated
HES1	18499474	TRRUST	curated
HES1	19880519	TRRUST	curated
HES1	20506217	TRRUST	curated
HES1	15870295	TRRUST	curated
HES1	16899237	TRRUST	curated
HES1	11054669	TRRUST	unexamined
HES1	21573214	TRRUST	unexamined
HES1	9144241	TRRUST	unexamined
HES1	11287612	TRRUST	unexamined
HES1	12420215	TRRUST	unexamined
HES1	18414037	TRRUST	unexamined
HES1	15743775	TRRUST	unexamined
HES1	10804175	TRRUST	unexamined
MAF	14998494	TRRUST	curated
MAF	16675956	TRRUST	curated
MAF	14765989	TRRUST	curated
MAF	12551916	TRRUST	curated
MAF	10747965	TRRUST	curated
MAF	25037220	TRRUST	discarded
MAF	15755896	TRRUST	unexamined
MAF	16054171	TRRUST	unexamined
MAF	11956291	TRRUST	unexamined
MAF	16498264	TRRUST	unexamined
MAF	17490615	TRRUST	unexamined
MAF	20067416	TRRUST	unexamined
MAF	12812528	TRRUST	unexamined
MAF	14521912	TRRUST	unexamined
NKX2-1	20470391	TRRUST	curated
NKX2-1	25546159	TRRUST	curated
NKX2-1	11914369	TRRUST	curated
NKX2-1	12040027	TRRUST	discarded
NKX2-1	9407049	TRRUST	discarded
NKX2-1	23322301	TRRUST	unexamined
NKX2-1	19853745	TRRUST	unexamined
NKX2-1	12161428	TRRUST	unexamined
NKX2-1	18003659	TRRUST	unexamined
NKX2-1	8065304	TRRUST	unexamined
NKX2-1	11274148	TRRUST	unexamined
NKX2-1	23995788	TRRUST	unexamined
NKX2-1	17890326	TRRUST	unexamined
NKX2-1	17347682	TRRUST	unexamined
NKX2-1	24011076	TRRUST	unexamined
NKX2-1	12161423	TRRUST	unexamined
NKX2-1	19906647	TRRUST	unexamined
NKX2-1	25079229	TRRUST	unexamined
NKX2-1	14645514	TRRUST	unexamined
NKX2-1	20553735	TRRUST	unexamined
NKX2-1	11733512	TRRUST	unexamined
NKX2-1	23444355	TRRUST	unexamined
not_applicable	18454134	TRRUST	curated
not_applicable	10799595	TRRUST	discarded
not_applicable	17015474	TRRUST	discarded
not_applicable	17562853	TRRUST	discarded
not_applicable	22028617	TRRUST	discarded
not_applicable	19264965	TRRUST	unexamined
not_applicable	11584018	TRRUST	unexamined
not_applicable	12438259	TRRUST	unexamined
not_applicable	19332113	TRRUST	unexamined
not_applicable	11969263	TRRUST	unexamined
not_applicable	12891711	TRRUST	unexamined
not_applicable	18356167	TRRUST	unexamined
not_applicable	7910552	TRRUST	unexamined
not_applicable	12665598	TRRUST	unexamined
not_applicable	17060321	TRRUST	unexamined
not_applicable	12101240	TRRUST	unexamined
not_applicable	20831799	TRRUST	unexamined
not_applicable	19269284	TRRUST	unexamined
not_applicable	16061943	TRRUST	unexamined
not_applicable	16912093	TRRUST	unexamined
not_applicable	15466464	TRRUST	unexamined
not_applicable	16923809	TRRUST	unexamined
not_applicable	15456881	TRRUST	unexamined
not_applicable	16267049	TRRUST	unexamined
not_applicable	18039682	TRRUST	unexamined
not_applicable	20417614	TRRUST	unexamined
not_applicable	9869301	TRRUST	unexamined
not_applicable	18234909	TRRUST	unexamined
not_applicable	17157980	TRRUST	unexamined
not_applicable	25109552	TRRUST	unexamined
not_applicable	14678994	TRRUST	unexamined
not_applicable	16537893	TRRUST	unexamined
not_applicable	20713518	TRRUST	unexamined
not_applicable	19797899	TRRUST	unexamined
not_applicable	11358962	TRRUST	unexamined
not_applicable	20553735	TRRUST	unexamined
not_applicable	18239190	TRRUST	unexamined
not_applicable	17234782	TRRUST	unexamined
not_applicable	23834335	TRRUST	unexamined
not_applicable	19288218	TRRUST	unexamined
not_applicable	17426251	TRRUST	unexamined
not_applicable	17914116	TRRUST	unexamined
not_applicable	10636877	TRRUST	unexamined
not_applicable	18425117	TRRUST	unexamined
not_applicable	18832382	TRRUST	unexamined
not_applicable	22241470	TRRUST	unexamined
not_applicable	19651901	TRRUST	unexamined
not_applicable	23573265	TRRUST	unexamined
not_applicable	11390978	TRRUST	unexamined
not_applicable	18472212	TRRUST	unexamined
not_applicable	16186825	TRRUST	unexamined
not_applicable	12609849	TRRUST	unexamined
not_applicable	16648484	TRRUST	unexamined
not_applicable	20808819	TRRUST	unexamined
not_applicable	12183364	TRRUST	unexamined
not_applicable	24496080	TRRUST	unexamined
not_applicable	19329434	TRRUST	unexamined
not_applicable	22861055	TRRUST	unexamined
not_applicable	11782409	TRRUST	unexamined
not_applicable	12198163	TRRUST	unexamined
not_applicable	23341029	TRRUST	unexamined
not_applicable	17959798	TRRUST	unexamined
not_applicable	19100730	TRRUST	unexamined
not_applicable	22566684	TRRUST	unexamined
not_applicable	11258423	TRRUST	unexamined
not_applicable	24189494	TRRUST	unexamined
not_applicable	12907682	TRRUST	unexamined
not_applicable	12920232	TRRUST	unexamined
not_applicable	17218410	TRRUST	unexamined
not_applicable	19477906	TRRUST	unexamined
not_applicable	22199361	TRRUST	unexamined
not_applicable	9013760	TRRUST	unexamined
not_applicable	12765518	TRRUST	unexamined
not_applicable	21757499	TRRUST	unexamined
not_applicable	19095772	TRRUST	unexamined
not_applicable	23326390	TRRUST	unexamined
not_applicable	17244763	TRRUST	unexamined
not_applicable	22865884	TRRUST	unexamined
not_applicable	12917325	TRRUST	unexamined
not_applicable	9658405	TRRUST	unexamined
not_applicable	11923472	TRRUST	unexamined
not_applicable	22281008	TRRUST	unexamined
not_applicable	22215485	TRRUST	unexamined
not_applicable	22294746	TRRUST	unexamined
not_applicable	10919277	TRRUST	unexamined
not_applicable	15026184	TRRUST	unexamined
not_applicable	15590666	TRRUST	unexamined
not_applicable	19933217	TRRUST	unexamined
not_applicable	15056615	TRRUST	unexamined
not_applicable	16571910	TRRUST	unexamined
not_applicable	18244926	TRRUST	unexamined
not_applicable	16339534	TRRUST	unexamined
not_applicable	16585583	TRRUST	unexamined
not_applicable	24836425	TRRUST	unexamined
not_applicable	16043491	TRRUST	unexamined
not_applicable	11733512	TRRUST	unexamined
not_applicable	14645514	TRRUST	unexamined
not_applicable	16613858	TRRUST	unexamined
RUNX2	16000302	TRRUST	curated
RUNX2	15383550	TRRUST	curated
RUNX2	17158875	TRRUST	curated
RUNX2	19650108	TRRUST	curated
RUNX2	20890621	TRRUST	curated
RUNX2	24648349	TRRUST	unexamined
RUNX2	14594802	TRRUST	unexamined
RUNX2	17350616	TRRUST	unexamined
RUNX2	17956871	TRRUST	unexamined
RUNX2	23485603	TRRUST	unexamined
RUNX2	21328448	TRRUST	unexamined
RUNX2	16237704	TRRUST	unexamined
RUNX2	19020999	TRRUST	unexamined
RUNX2	21542013	TRRUST	unexamined
RUNX2	15564063	TRRUST	unexamined
RUNX2	22641097	TRRUST	unexamined
RUNX2	21809344	TRRUST	unexamined
RUNX2	18331818	TRRUST	unexamined
RUNX2	11814673	TRRUST	unexamined
RUNX2	19509297	TRRUST	unexamined
RUNX2	23287548	TRRUST	unexamined
RUNX2	22102412	TRRUST	unexamined
RUNX2	23300083	TRRUST	unexamined
RUNX2	19894220	TRRUST	unexamined
RUNX2	10088730	TRRUST	unexamined
RUNX2	10440929	TRRUST	unexamined
RUNX2	12145306	TRRUST	unexamined
RUNX2	20116374	TRRUST	unexamined
RUNX2	20578243	TRRUST	unexamined
RUNX2	21147283	TRRUST	unexamined
RUNX2	12110689	TRRUST	unexamined
RUNX2	12403780	TRRUST	unexamined
RUNX2	16613847	TRRUST	unexamined
RUNX2	17167770	TRRUST	unexamined
RUNX2	17707335	TRRUST	unexamined
RUNX2	18821584	TRRUST	unexamined
RUNX2	19175684	TRRUST	unexamined
RUNX2	19339281	TRRUST	unexamined
RUNX2	19419310	TRRUST	unexamined
RUNX2	22493443	TRRUST	unexamined
RUNX2	15292260	TRRUST	unexamined
RUNX2	17439944	TRRUST	unexamined
RUNX2	19324883	TRRUST	unexamined
RUNX2	20717926	TRRUST	unexamined
RUNX2	21471200	TRRUST	unexamined
RUNX2	24106268	TRRUST	unexamined
RUNX2	15765505	TRRUST	unexamined
RUNX2	21436263	TRRUST	unexamined
RUNX2	21887706	TRRUST	unexamined
RUNX2	25028519	TRRUST	unexamined
RUNX2	12952936	TRRUST	unexamined
RUNX2	22223437	TRRUST	unexamined
RUNX2	23159876	TRRUST	unexamined
RUNX2	26208651	TRRUST	unexamined
RUNX2	16029574	TRRUST	unexamined
RUNX2	24389415	TRRUST	unexamined
RUNX2	15798204	TRRUST	unexamined
RUNX2	19342447	TRRUST	unexamined
RUNX2	20231365	TRRUST	unexamined
RUNX2	17960593	TRRUST	unexamined
RUNX2	16813524	TRRUST	unexamined
RUNX2	12489178	TRRUST	unexamined
RUNX2	20843790	TRRUST	unexamined
RUNX2	19049325	TRRUST	unexamined
RUNX2	20803545	TRRUST	unexamined
RUNX2	15136142	TRRUST	unexamined
RUNX2	22537242	TRRUST	unexamined
RUNX2	23376077	TRRUST	unexamined
RUNX2	24136232	TRRUST	unexamined
RUNX2	20740684	TRRUST	unexamined
RUNX2	15020240	TRRUST	unexamined
RUNX2	18636074	TRRUST	unexamined
RUNX2	15183720	TRRUST	unexamined
RUNX2	15107406	TRRUST	unexamined
RUNX2	18804520	TRRUST	unexamined
RUNX2	12604608	TRRUST	unexamined
RUNX2	21676869	TRRUST	unexamined
RUNX2	19306294	TRRUST	unexamined
RUNX2	25802132	TRRUST	unexamined
RUNX2	19415460	TRRUST	unexamined
RUNX2	21915903	TRRUST	unexamined
RUNX2	15205891	TRRUST	unexamined
RUNX2	15190888	TRRUST	unexamined
RUNX2	22916278	TRRUST	unexamined
RUNX2	17215250	TRRUST	unexamined
RUNX2	23042144	TRRUST	unexamined
RUNX2	24631292	TRRUST	unexamined
RUNX2	20181744	TRRUST	unexamined
RUNX2	15703179	TRRUST	unexamined
RUNX2	11792318	TRRUST	unexamined
RUNX2	16000303	TRRUST	unexamined
RUNX2	16574347	TRRUST	unexamined
RUNX2	16195230	TRRUST	unexamined
RUNX2	16670084	TRRUST	unexamined
RUNX2	23644099	TRRUST	unexamined
RUNX2	10066751	TRRUST	unexamined
RUNX2	18410224	TRRUST	unexamined
RUNX2	21945616	TRRUST	unexamined
RUNX2	20375239	TRRUST	unexamined
RUNX2	23846726	TRRUST	unexamined
RUNX2	16914731	TRRUST	unexamined
RUNX2	16598781	TRRUST	unexamined
RUNX2	16283360	TRRUST	unexamined
RUNX2	17967138	TRRUST	unexamined
RUNX2	18814144	TRRUST	unexamined
RUNX2	21454810	TRRUST	unexamined
RUNX2	18430783	TRRUST	unexamined
RUNX2	12151083	TRRUST	unexamined
TAL1	16368887	TRRUST	curated
TAL1	23319051	TRRUST	curated
TAL1	20140202	TRRUST	discarded
TAL1	15930267	TRRUST	discarded
TAL1	16778172	TRRUST	discarded
TAL1	9819382	TRRUST	unexamined
TAL1	22792348	TRRUST	unexamined
TAL1	14715640	TRRUST	unexamined
TAL1	22982397	TRRUST	unexamined
TAL1	21536859	TRRUST	unexamined
TAL1	22897851	TRRUST	unexamined
TAL1	24334727	TRRUST	unexamined
TAL1	16778171	TRRUST	unexamined
TAL1	19587703	TRRUST	unexamined
TAL1	10395794	TRRUST	unexamined
TAL1	16800816	TRRUST	unexamined
TAL1	12239153	TRRUST	unexamined
TAL1	22773876	TRRUST	unexamined
TAL1	17823307	TRRUST	unexamined
TAL1	21576367	TRRUST	unexamined
TAL1	24607859	TRRUST	unexamined
MYOD1	8062833	TRRUST	curated
MYOD1	12665587	TRRUST	curated
MYOD1	16797743	TRRUST	curated
MYOD1	18078839	TRRUST	curated
MYOD1	11076940	TRRUST	unexamined
MYOD1	22641673	TRRUST	unexamined
MYOD1	11254504	TRRUST	unexamined
MYOD1	12642900	TRRUST	unexamined
MYOD1	19269978	TRRUST	unexamined
MYOD1	8631961	TRRUST	unexamined
MYOD1	8382796	TRRUST	unexamined
MYOD1	23824195	TRRUST	unexamined
MYOD1	9733792	TRRUST	unexamined
MYOD1	24535414	TRRUST	unexamined
MYOD1	15233999	TRRUST	unexamined
MYOD1	12486129	TRRUST	unexamined
MYOD1	8668207	TRRUST	unexamined
MYOD1	20940258	TRRUST	unexamined
MYOD1	12105204	TRRUST	unexamined
MYOD1	20048262	TRRUST	unexamined
MYOD1	20334626	TRRUST	unexamined
MYOD1	15254975	TRRUST	unexamined
MYOD1	18211587	TRRUST	unexamined
MYOD1	18513743	TRRUST	unexamined
MYOD1	22740650	TRRUST	unexamined
MYOD1	15572127	TRRUST	unexamined
MYOD1	8999959	TRRUST	unexamined
MYOD1	9690516	TRRUST	unexamined
MYOD1	10744749	TRRUST	unexamined
MYOD1	12023284	TRRUST	unexamined
MYOD1	25006242	TRRUST	unexamined
MYOD1	10958697	TRRUST	unexamined
MYOD1	7958889	TRRUST	unexamined
MYOD1	20336382	TRRUST	unexamined
MYOD1	16129691	TRRUST	unexamined
MYOD1	8798472	TRRUST	unexamined
MYOD1	14521912	TRRUST	unexamined
MYOD1	7852366	TRRUST	unexamined
MYOD1	1330322	TRRUST	unexamined
MYOD1	22638570	TRRUST	unexamined
MYOD1	1658001	TRRUST	unexamined
MYOD1	1847512	TRRUST	unexamined
MYOD1	8589760	TRRUST	unexamined
MYOD1	1659574	TRRUST	unexamined
MYOD1	17194702	TRRUST	unexamined
MYOD1	17562853	TRRUST	unexamined
MYOD1	20026653	TRRUST	unexamined
MYOD1	19522704	TRRUST	unexamined
MYOD1	7970718	TRRUST	unexamined
MYOD1	16007210	TRRUST	unexamined
MYOD1	8049475	TRRUST	unexamined
MYOD1	20956524	TRRUST	unexamined
MYOD1	11179961	TRRUST	unexamined
MYOD1	16880533	TRRUST	unexamined
MYOD1	20421421	TRRUST	unexamined
MYOD1	21352594	TRRUST	unexamined
MYOD1	18372333	TRRUST	unexamined
MYOD1	16007124	TRRUST	unexamined
MYOD1	20059953	TRRUST	unexamined
NEUROG2	19389376	TRRUST	curated
NEUROG2	22735158	TRRUST	curated
NEUROG2	21931278	TRRUST	curated
NEUROG2	15328020	TRRUST	discarded
NEUROG2	21435554	TRRUST	unexamined
SP1	17289023	TRRUST	curated
SP1	23376217	TRRUST	curated
SP1	18593980	TRRUST	curated
SP1	16250013	TRRUST	curated
SP1	11264984	TRRUST	unexamined
SP1	17887732	TRRUST	unexamined
SP1	10884428	TRRUST	unexamined
SP1	10644769	TRRUST	unexamined
SP1	7565762	TRRUST	unexamined
SP1	10860921	TRRUST	unexamined
SP1	8103518	TRRUST	unexamined
SP1	21046154	TRRUST	unexamined
SP1	23765166	TRRUST	unexamined
SP1	17272513	TRRUST	unexamined
SP1	10772892	TRRUST	unexamined
SP1	21465479	TRRUST	unexamined
SP1	12081893	TRRUST	unexamined
SP1	16886906	TRRUST	unexamined
SP1	20587022	TRRUST	unexamined
SP1	8127716	TRRUST	unexamined
SP1	21854868	TRRUST	unexamined
SP1	22705645	TRRUST	unexamined
SP1	19772640	TRRUST	unexamined
SP1	20851106	TRRUST	unexamined
SP1	12004059	TRRUST	unexamined
SP1	12378384	TRRUST	unexamined
SP1	10520459	TRRUST	unexamined
SP1	15037199	TRRUST	unexamined
SP1	11316759	TRRUST	unexamined
SP1	12423667	TRRUST	unexamined
SP1	12032593	TRRUST	unexamined
SP1	22282354	TRRUST	unexamined
SP1	11072083	TRRUST	unexamined
SP1	15507319	TRRUST	unexamined
SP1	16410262	TRRUST	unexamined
SP1	9164849	TRRUST	unexamined
SP1	14518567	TRRUST	unexamined
SP1	16118214	TRRUST	unexamined
SP1	15247906	TRRUST	unexamined
SP1	19781662	TRRUST	unexamined
SP1	9062372	TRRUST	unexamined
SP1	10436859	TRRUST	unexamined
SP1	2251250	TRRUST	unexamined
SP1	19148275	TRRUST	unexamined
SP1	15972851	TRRUST	unexamined
SP1	18208837	TRRUST	unexamined
SP1	7534297	TRRUST	unexamined
SP1	17309882	TRRUST	unexamined
SP1	10829013	TRRUST	unexamined
SP1	7640286	TRRUST	unexamined
SP1	11229886	TRRUST	unexamined
SP1	15673661	TRRUST	unexamined
SP1	8015372	TRRUST	unexamined
SP1	15661808	TRRUST	unexamined
SP1	18430409	TRRUST	unexamined
SP1	10773882	TRRUST	unexamined
SP1	14742435	TRRUST	unexamined
SP1	19642173	TRRUST	unexamined
SP1	21528154	TRRUST	unexamined
SP1	2145272	TRRUST	unexamined
SP1	11466608	TRRUST	unexamined
SP1	17597815	TRRUST	unexamined
SP1	14613864	TRRUST	unexamined
SP1	22851172	TRRUST	unexamined
SP1	15955096	TRRUST	unexamined
SP1	17557191	TRRUST	unexamined
SP1	15263012	TRRUST	unexamined
SP1	16873896	TRRUST	unexamined
SP1	21712774	TRRUST	unexamined
SP1	22275252	TRRUST	unexamined
SP1	15681800	TRRUST	unexamined
SP1	15857888	TRRUST	unexamined
SP1	22146591	TRRUST	unexamined
SP1	11278953	TRRUST	unexamined
SP1	10542244	TRRUST	unexamined
SP1	10842322	TRRUST	unexamined
SP1	17124180	TRRUST	unexamined
SP1	22334592	TRRUST	unexamined
SP1	21190945	TRRUST	unexamined
SP1	19466541	TRRUST	unexamined
SP1	19111069	TRRUST	unexamined
SP1	16792505	TRRUST	unexamined
SP1	11814679	TRRUST	unexamined
SP1	20384626	TRRUST	unexamined
SP1	20629990	TRRUST	unexamined
SP1	10362515	TRRUST	unexamined
SP1	11278463	TRRUST	unexamined
SP1	9574539	TRRUST	unexamined
SP1	16270297	TRRUST	unexamined
SP1	12615703	TRRUST	unexamined
SP1	11773055	TRRUST	unexamined
SP1	11479230	TRRUST	unexamined
SP1	10684646	TRRUST	unexamined
SP1	9064279	TRRUST	unexamined
SP1	11415440	TRRUST	unexamined
SP1	14670973	TRRUST	unexamined
SP1	20392694	TRRUST	unexamined
SP1	8561897	TRRUST	unexamined
SP1	10644332	TRRUST	unexamined
SP1	12488502	TRRUST	unexamined
SP1	11259372	TRRUST	unexamined
SP1	18368381	TRRUST	unexamined
SP1	19755513	TRRUST	unexamined
SP1	10908361	TRRUST	unexamined
SP1	11024050	TRRUST	unexamined
SP1	22415074	TRRUST	unexamined
SP1	9339900	TRRUST	unexamined
SP1	11160217	TRRUST	unexamined
SP1	22945648	TRRUST	unexamined
SP1	17203216	TRRUST	unexamined
SP1	11698458	TRRUST	unexamined
SP1	20149781	TRRUST	unexamined
SP1	10725797	TRRUST	unexamined
SP1	22419072	TRRUST	unexamined
SP1	10510368	TRRUST	unexamined
SP1	21604172	TRRUST	unexamined
SP1	12972613	TRRUST	unexamined
SP1	12182451	TRRUST	unexamined
SP1	18329191	TRRUST	unexamined
SP1	17473187	TRRUST	unexamined
SP1	15194684	TRRUST	unexamined
SP1	15541732	TRRUST	unexamined
SP1	19882246	TRRUST	unexamined
SP1	19017637	TRRUST	unexamined
SP1	11297539	TRRUST	unexamined
SP1	10878024	TRRUST	unexamined
SP1	12434298	TRRUST	unexamined
SP1	12665570	TRRUST	unexamined
SP1	14527674	TRRUST	unexamined
SP1	15033443	TRRUST	unexamined
SP1	15041706	TRRUST	unexamined
SP1	15961274	TRRUST	unexamined
SP1	17026958	TRRUST	unexamined
SP1	12773551	TRRUST	unexamined
SP1	18210215	TRRUST	unexamined
SP1	10506225	TRRUST	unexamined
SP1	10649433	TRRUST	unexamined
SP1	14529564	TRRUST	unexamined
SP1	17885207	TRRUST	unexamined
SP1	18270969	TRRUST	unexamined
SP1	21325288	TRRUST	unexamined
SP1	21858218	TRRUST	unexamined
SP1	12907235	TRRUST	unexamined
SP1	15064717	TRRUST	unexamined
SP1	16518840	TRRUST	unexamined
SP1	10542271	TRRUST	unexamined
SP1	15951157	TRRUST	unexamined
SP1	21830402	TRRUST	unexamined
SP1	17370299	TRRUST	unexamined
SP1	7592908	TRRUST	unexamined
SP1	22682030	TRRUST	unexamined
SP1	20180024	TRRUST	unexamined
SP1	22169644	TRRUST	unexamined
SP1	11409902	TRRUST	unexamined
SP1	10669650	TRRUST	unexamined
SP1	12730302	TRRUST	unexamined
SP1	16877677	TRRUST	unexamined
SP1	1819225	TRRUST	unexamined
SP1	12933821	TRRUST	unexamined
SP1	10771000	TRRUST	unexamined
SP1	22446378	TRRUST	unexamined
SP1	18706393	TRRUST	unexamined
SP1	17986852	TRRUST	unexamined
SP1	16734381	TRRUST	unexamined
SP1	11093745	TRRUST	unexamined
SP1	10082137	TRRUST	unexamined
SP1	10091149	TRRUST	unexamined
SP1	10775443	TRRUST	unexamined
SP1	12138160	TRRUST	unexamined
SP1	16564026	TRRUST	unexamined
SP1	7504695	TRRUST	unexamined
SP1	7590335	TRRUST	unexamined
SP1	12888570	TRRUST	unexamined
SP1	18065760	TRRUST	unexamined
SP1	10980546	TRRUST	unexamined
SP1	9092567	TRRUST	unexamined
SP1	11223338	TRRUST	unexamined
SP1	17937658	TRRUST	unexamined
SP1	21757709	TRRUST	unexamined
SP1	18524846	TRRUST	unexamined
SP1	19027835	TRRUST	unexamined
SP1	10701774	TRRUST	unexamined
SP1	11742542	TRRUST	unexamined
SP1	22190856	TRRUST	unexamined
SP1	11112786	TRRUST	unexamined
SP1	7479086	TRRUST	unexamined
SP1	22382027	TRRUST	unexamined
SP1	11559712	TRRUST	unexamined
SP1	11379008	TRRUST	unexamined
SP1	11463853	TRRUST	unexamined
SP1	15072557	TRRUST	unexamined
SP1	12801909	TRRUST	unexamined
SP1	11867220	TRRUST	unexamined
SP1	15860659	TRRUST	unexamined
SP1	15100175	TRRUST	unexamined
SP1	11485307	TRRUST	unexamined
SP1	11495920	TRRUST	unexamined
SP1	9875228	TRRUST	unexamined
SP1	11470525	TRRUST	unexamined
SP1	12420215	TRRUST	unexamined
SP1	20544528	TRRUST	unexamined
SP1	12527763	TRRUST	unexamined
SP1	22431021	TRRUST	unexamined
SP1	11870074	TRRUST	unexamined
SP1	12694199	TRRUST	unexamined
SP1	19211935	TRRUST	unexamined
SP1	20570896	TRRUST	unexamined
SP1	19201992	TRRUST	unexamined
SP1	15362956	TRRUST	unexamined
SP1	15207709	TRRUST	unexamined
SP1	21296692	TRRUST	unexamined
SP1	10446910	TRRUST	unexamined
SP1	18588995	TRRUST	unexamined
SP1	16921166	TRRUST	unexamined
SP1	16623715	TRRUST	unexamined
SP1	2833511	TRRUST	unexamined
SP1	18202149	TRRUST	unexamined
SP1	10830317	TRRUST	unexamined
SP1	18575762	TRRUST	unexamined
SP1	19538880	TRRUST	unexamined
SP1	21464950	TRRUST	unexamined
SP1	8349585	TRRUST	unexamined
SP1	10826704	TRRUST	unexamined
SP1	15907486	TRRUST	unexamined
SP1	20127720	TRRUST	unexamined
SP1	21146604	TRRUST	unexamined
SP1	14741200	TRRUST	unexamined
SP1	8521844	TRRUST	unexamined
SP1	23577103	TRRUST	unexamined
SP1	7659529	TRRUST	unexamined
SP1	12802284	TRRUST	unexamined
SP1	22553354	TRRUST	unexamined
SP1	15888734	TRRUST	unexamined
SP1	12237165	TRRUST	unexamined
SP1	21235772	TRRUST	unexamined
SP1	19164283	TRRUST	unexamined
SP1	8567696	TRRUST	unexamined
SP1	9494121	TRRUST	unexamined
SP1	10707957	TRRUST	unexamined
SP1	8576248	TRRUST	unexamined
SP1	9716591	TRRUST	unexamined
SP1	11684682	TRRUST	unexamined
SP1	22084312	TRRUST	unexamined
SP1	10022897	TRRUST	unexamined
SP1	10871852	TRRUST	unexamined
SP1	9261184	TRRUST	unexamined
SP1	9300785	TRRUST	unexamined
SP1	12655294	TRRUST	unexamined
SP1	14563113	TRRUST	unexamined
SP1	15004200	TRRUST	unexamined
SP1	11829738	TRRUST	unexamined
SP1	23860323	TRRUST	unexamined
SP1	11023824	TRRUST	unexamined
SP1	8657143	TRRUST	unexamined
SP1	10871606	TRRUST	unexamined
SP1	23569208	TRRUST	unexamined
SP1	11170750	TRRUST	unexamined
SP1	16500891	TRRUST	unexamined
SP1	10612627	TRRUST	unexamined
SP1	15175277	TRRUST	unexamined
SP1	9328468	TRRUST	unexamined
SP1	12566316	TRRUST	unexamined
SP1	9528985	TRRUST	unexamined
