DTRI_ID	Experiment_ID	TF_Symbol_Human	Target_Symbol_Human	Experiment_Type	Effect	Induced
tri_20005	exp_1489	MTA1	PAX5	perturbation	overexpression	TRUE
tri_20089	exp_0729	MYOCD	MYLK	perturbation	overexpression	not_applicable
tri_20090	exp_3227	MYOCD	TAGLN	perturbation	overexpression	TRUE
tri_20210	exp_1835	NEUROD1	INSM2	perturbation	overexpression	not_applicable
tri_21186	exp_3726	RNF2	FEZF2	perturbation	knockout	FALSE
tri_21605	exp_3581	SP1	ACSL4	perturbation	knockdown	not_applicable
tri_21642	exp_1148	SP1	DMD	perturbation	knockdown	not_applicable
tri_21897	exp_0215	SRF	KCNMB1	perturbation	knockdown	not_applicable
tri_21907	exp_2888	STAT1	CD36	perturbation	hom_knockout	FALSE
tri_22667	exp_0081	SRF	CCN2	perturbation	overexpression	not_applicable
tri_22687	exp_0583	YAP1	SOX6	perturbation	overexpression	not_applicable
tri_22688	exp_0584	YAP1	SOX5	perturbation	overexpression	not_applicable
tri_22689	exp_0581	YAP1	SOX9	perturbation	overexpression	not_applicable
tri_22697	exp_3798	BATF	IL4	perturbation	hom_knockout	FALSE
tri_22698	exp_3794	BATF	IRF4	perturbation	hom_knockout	FALSE
tri_22820	exp_3753	EYA1	GLI1	perturbation	hom_knockout	FALSE
tri_22821	exp_3755	EYA1	NRP2	perturbation	knockdown	not_applicable
tri_22822	exp_3754	EYA1	NRP1	perturbation	knockdown	not_applicable
tri_22823	exp_3926	FOXG1	RELN	perturbation	knockout	FALSE
tri_22824	exp_3922	FOXG1	ROBO1	perturbation	knockout	FALSE
tri_22825	exp_3924	FOXG1	SLIT3	perturbation	knockout	FALSE
tri_22873	exp_0586	WWTR1	SOX6	perturbation	overexpression	not_applicable
tri_22874	exp_0587	WWTR1	SOX5	perturbation	overexpression	not_applicable
tri_22875	exp_0585	WWTR1	SOX9	perturbation	overexpression	not_applicable
tri_22918	exp_3623	H19	CDX2	perturbation	overexpression	not_applicable
tri_22919	exp_3592	H19	IGF2	perturbation	hom_knockout	FALSE
tri_22919	exp_3593	H19	IGF2	perturbation	hom_knockout	FALSE
tri_22994	exp_0224	JUN	HBG2	perturbation	overexpression	not_applicable
tri_22994	exp_0225	JUN	HBG2	perturbation	overexpression	TRUE
tri_23087	exp_0837	NEUROD1	THRB	perturbation	overexpression	TRUE
tri_23164	exp_3644	PKNOX1	FASN	perturbation	het_knockout	FALSE
tri_23166	exp_3647	PKNOX1	INPPL1	perturbation	het_knockout	FALSE
tri_23167	exp_0534	PKNOX1	RNF6	perturbation	knockdown	not_applicable
tri_23214	exp_3849	RNF2	MEIS1	perturbation	hom_knockout	FALSE
tri_23243	exp_1758	SKP2	RHOA	perturbation	knockdown	not_applicable
tri_23243	exp_1759	SKP2	RHOA	perturbation	knockdown	not_applicable
tri_23243	exp_1760	SKP2	RHOA	perturbation	hom_knockout	not_applicable
tri_23290	exp_3461	SRF	FOSB	perturbation	hom_knockout	FALSE
tri_23294	exp_3891	STAT1	GPR146	perturbation	knockdown	TRUE
tri_23317	exp_3077	STAT5B	LCN2	perturbation	knockdown	not_applicable
tri_23318	exp_1826	STAT5B	MEF2C	perturbation	overexpression	not_applicable
tri_23442	exp_3225	MYOCD	CNN1	perturbation	overexpression	TRUE
tri_23447	exp_0088	CLOCK	ATF4	perturbation	knockdown	not_applicable
tri_01592	exp_1076	FOXN4	DLL4	perturbation	knockout	FALSE
tri_01658	exp_3750	FOXA1	NEUROG2	perturbation	hom_knockout	FALSE
tri_06255	exp_0354	RBPJ	HES1	perturbation	hom_knockout	FALSE
tri_09941	exp_0352	RBPJ	ASCL1	perturbation	hom_knockout	FALSE
tri_11178	exp_1880	FOXP1	RAG1	perturbation	knockdown	not_applicable
tri_11179	exp_1882	FOXP1	RAG2	perturbation	knockdown	not_applicable
tri_11701	exp_2481	MEIS2	PAX6	perturbation	overexpression	FALSE
tri_13331	exp_3362	EZH2	CDH1	perturbation	knockdown	not_applicable
tri_13331	exp_3363	EZH2	CDH1	perturbation	knockdown	not_applicable
tri_15568	exp_2800	NR5A1	PBX1	perturbation	overexpression	not_applicable
tri_15571	exp_2801	NR5A1	STAR	perturbation	overexpression	not_applicable
tri_19113	exp_2938	FOXA1	MUC2	perturbation	knockdown	not_applicable
tri_19270	exp_2627	GATA4	MEF2C	perturbation	overexpression	TRUE
tri_19924	exp_0306	MEIS2	CDKN2B	perturbation	knockdown	not_applicable
tri_20207	exp_3808	NDN	MYC	perturbation	overexpression	not_applicable
tri_20207	exp_3809	NDN	MYC	perturbation	overexpression	not_applicable
tri_22135	exp_0981	TFAP2D	BHLHE23	perturbation	hom_knockout	FALSE
tri_22136	exp_0978	TFAP2D	POU4F3	perturbation	hom_knockout	FALSE
tri_22690	exp_1152	CDX2	TAL1	perturbation	hom_knockout	FALSE
tri_22690	exp_1153	CDX2	TAL1	perturbation	hom_knockout	FALSE
tri_22693	exp_3586	ZBTB18	NEUROG2	perturbation	hom_knockout	FALSE
tri_22693	exp_3587	ZBTB18	NEUROG2	perturbation	hom_knockout	FALSE
tri_22699	exp_3305	TBR1	FEZF2	perturbation	hom_knockout	FALSE
tri_22699	exp_3302	TBR1	FEZF2	perturbation	hom_knockout	FALSE
tri_22701	exp_1075	FOXN4	ASCL1	perturbation	knockout	FALSE
tri_22807	exp_1763	EP300	RHOA	perturbation	knockdown	not_applicable
tri_22808	exp_1975	EP300	SKP2	perturbation	overexpression	not_applicable
tri_22809	exp_0376	EPAS1	PROX1	perturbation	overexpression	not_applicable
tri_22810	exp_2264	EPAS1	PRDX2	perturbation	knockdown	not_applicable
tri_22886	exp_2945	GATA4	MUC2	perturbation	knockdown	not_applicable
tri_23076	exp_1828	MYCN	MEF2C	perturbation	knockdown	not_applicable
tri_23078	exp_2426	MYCN	CAV1	perturbation	overexpression	not_applicable
tri_23080	exp_3589	MYOD1	H19	perturbation	hom_knockout	FALSE
tri_23080	exp_3590	MYOD1	H19	perturbation	hom_knockout	FALSE
tri_23162	exp_2244	SERPINF1	HES1	perturbation	knockdown	not_applicable
tri_23163	exp_2245	SERPINF1	HES5	perturbation	knockdown	not_applicable
tri_23175	exp_0334	POLR2H	STAT3	perturbation	knockdown	not_applicable
tri_23175	exp_0335	POLR2H	STAT3	perturbation	knockdown	not_applicable
tri_23198	exp_3164	LGR4	ESR1	perturbation	hom_knockout	TRUE
tri_23199	exp_3165	LGR4	AR	perturbation	hom_knockout	TRUE
tri_23207	exp_2191	HES4	CDKN1A	perturbation	knockdown	not_applicable
tri_23208	exp_2190	HES4	ASCL1	perturbation	knockdown	not_applicable
tri_23241	exp_0891	BMP2	LEF1	perturbation	overexpression	not_applicable
tri_23242	exp_0686	BMP2	RUNX2	perturbation	overexpression	not_applicable
tri_23245	exp_1873	SNAI2	SOX9	perturbation	knockdown	TRUE
tri_23245	exp_1874	SNAI2	SOX9	perturbation	knockdown	TRUE
tri_23246	exp_3274	SMARCB1	GLI1	perturbation	knockdown	not_applicable
tri_23247	exp_3275	SMARCB1	PTCH1	perturbation	knockdown	not_applicable
tri_23448	exp_3178	NFE2L3	ACTA2	perturbation	knockdown	not_applicable
tri_23449	exp_3177	NFE2L3	TAGLN	perturbation	knockdown	not_applicable
tri_23451	exp_3806	FGF19	ASCL1	perturbation	hom_knockout	FALSE
tri_23452	exp_3805	FGF19	NEUROG2	perturbation	hom_knockout	FALSE
tri_01546	exp_0695	MSX2	RUNX2	perturbation	overexpression	not_applicable
tri_01862	exp_1584	DDIT3	ASNS	perturbation	overexpression	not_applicable
tri_01981	exp_0320	ESR1	MYC	perturbation	knockdown	not_applicable
tri_03623	exp_2876	SMAD4	CDH1	perturbation	knockdown	TRUE
tri_07493	exp_0426	SPI1	FCER1A	perturbation	knockdown	TRUE
tri_07924	exp_0493	PPARG	CD36	perturbation	knockdown	TRUE
tri_10441	exp_3288	TRPS1	RUNX1	perturbation	knockdown	not_applicable
tri_11192	exp_2477	SIX3	PAX6	perturbation	overexpression	TRUE
tri_11686	exp_2629	ISL1	MEF2C	perturbation	overexpression	TRUE
tri_13682	exp_1820	GFI1B	MEF2C	perturbation	overexpression	not_applicable
tri_18398	exp_3192	ATF2	ENTPD1	perturbation	overexpression	not_applicable
tri_18867	exp_3472	EOMES	EBF1	perturbation	hom_knockout	FALSE
tri_18963	exp_3536	ESRRB	NR0B1	perturbation	knockdown	not_applicable
tri_19632	exp_3769	JAZF1	MEF2C	perturbation	overexpression	not_applicable
tri_19724	exp_1520	KAT5	COL2A1	perturbation	knockdown	TRUE
tri_20699	exp_2419	PAX2	PAX6	perturbation	hom_knockout	FALSE
tri_20838	exp_3003	PITX2	FOXJ1	perturbation	overexpression	FALSE
tri_21061	exp_3717	PYGO2	PAX6	perturbation	knockdown	not_applicable
tri_21260	exp_3070	RUNX3	SLC22A17	perturbation	knockdown	not_applicable
tri_21763	exp_1149	SP3	DMD	perturbation	knockdown	not_applicable
tri_22670	exp_2989	CDH5	CLDN5	perturbation	hom_knockout	not_applicable
tri_22700	exp_3599	CHD4	BCL11A	perturbation	knockdown	TRUE
tri_22714	exp_2339	ACTRT1	GLI1	perturbation	overexpression	TRUE
tri_22715	exp_2710	CSF1R	RUNX1	perturbation	overexpression	not_applicable
tri_22780	exp_3679	AGT	EPO	perturbation	overexpression	TRUE
tri_22815	exp_2182	ETS1	NR1I2	perturbation	overexpression	not_applicable
tri_22816	exp_3475	ETV1	HES5	perturbation	overexpression	TRUE
tri_22869	exp_3877	CBX5	MEF2C	perturbation	knockdown	not_applicable
tri_22870	exp_0322	FOSB	MYC	perturbation	knockdown	not_applicable
tri_22872	exp_3082	NELFB	LEF1	perturbation	knockdown	not_applicable
tri_22986	exp_3041	ID2	HES1	perturbation	hom_knockout	FALSE
tri_22987	exp_3542	UNCX	NEUROG2	perturbation	hom_knockout	FALSE
tri_22988	exp_0569	SOX2-OT	SOX2	perturbation	knockdown	not_applicable
tri_22989	exp_3219	APOE	HMGXB4	perturbation	knockout	FALSE
tri_22992	exp_3892	IRF3	GPR146	perturbation	knockdown	TRUE
tri_22995	exp_0321	JUND	MYC	perturbation	knockdown	not_applicable
tri_22996	exp_2789	HES5	ASCL1	perturbation	hom_knockout	FALSE
tri_23010	exp_3811	ARNTL	EGR1	perturbation	hom_knockout	FALSE
tri_23012	exp_1822	LYL1	MEF2C	perturbation	overexpression	not_applicable
tri_23059	exp_3067	KMT2A	DLX2	perturbation	knockout	FALSE
tri_23060	exp_3306	MYB	RUNX1	perturbation	overexpression	TRUE
tri_23088	exp_0769	NEUROG1	DLL1	perturbation	knockout	FALSE
tri_23089	exp_0939	NFIA	HES1	perturbation	knockout	FALSE
tri_23091	exp_3522	NFIX	SOX9	perturbation	hom_knockout	FALSE
tri_23096	exp_2686	NKX6-1	OLIG2	perturbation	hom_knockout	FALSE
tri_23101	exp_3500	NOTCH2	SOX9	perturbation	overexpression	TRUE
tri_23174	exp_0336	PLK1	STAT3	perturbation	overexpression	not_applicable
tri_23177	exp_3267	POU2F1	ISL1	perturbation	knockdown	not_applicable
tri_23200	exp_0029	ARNTL2	BHLHE40	perturbation	overexpression	not_applicable
tri_23204	exp_1766	ZMIZ1	RHOA	perturbation	overexpression	not_applicable
tri_23206	exp_3094	MRTFA	CCN1	perturbation	knockout	FALSE
tri_23215	exp_3373	RPE65	MEF2C	perturbation	hom_knockout	FALSE
tri_23216	exp_2785	SALL1	POU5F1	perturbation	knockdown	not_applicable
tri_23244	exp_3436	BMP7	NEUROG2	perturbation	hom_knockout	FALSE
tri_23249	exp_3752	SMO	GLI1	perturbation	knockdown	TRUE
tri_23319	exp_3802	STAT6	BATF	perturbation	hom_knockout	FALSE
tri_23363	exp_0687	TGFB1	RUNX2	perturbation	overexpression	not_applicable
tri_23375	exp_1797	TWIST1	TCF3	perturbation	overexpression	TRUE
tri_23392	exp_3496	GRHL2	NKX2-1	perturbation	knockdown	not_applicable
tri_23431	exp_0896	WNT3A	LEF1	perturbation	overexpression	not_applicable
tri_23444	exp_2454	HAND2	GLI3	perturbation	hom_knockout	FALSE
tri_23445	exp_0289	NR1D1	CLOCK	perturbation	knockdown	not_applicable
